,DescGalaxyID,DMHalfMassRad,DMMass100AP,M500DM,R500DM,M200DMmean,R200DMmean
3785,2107028,70.22762,1189039200000.0,1611056700000.0,124.01068,2545990500000.0,191.15224
3786,2107029,61.91404,1082558600000.0,1259031500000.0,103.66247,1937184700000.0,158.2032
3787,2107030,69.22149,1197493300000.0,1343639500000.0,97.598145,2135987700000.0,152.78532
3788,2107031,47.82016,1278989800000.0,1531509000000.0,93.63884,1863175500000.0,134.95415
3789,2107033,41.663006,396634030000.0,331920570000.0,48.193127,525154000000.0,75.59653
3790,2107034,30.362486,278587180000.0,220979560000.0,39.3217,385424650000.0,63.75496
3791,2117150,232.93245,1211686800000.0,2391012000000.0,207.66353,6678311300000.0,337.6546
3792,2117151,192.31412,1195709400000.0,3031874000000.0,217.59192,6644277700000.0,350.83566
3793,2117152,162.90979,1287124000000.0,3960399000000.0,231.16739,6491522000000.0,348.0051
3794,2117153,145.4663,1100223000000.0,1989312000000.0,177.90843,5769594000000.0,277.94644
3795,2117154,152.99588,1001420700000.0,1767447100000.0,164.95778,3538843000000.0,256.20126
3796,2117155,116.25425,1026346600000.0,1613557900000.0,151.57487,3215870100000.0,239.12122
3797,2117156,90.828,1159333500000.0,1862990300000.0,152.00941,2988910600000.0,230.76994
3798,2117157,92.32231,987896100000.0,1388297300000.0,131.28232,2750068600000.0,212.18509
3799,2117158,82.46256,980983500000.0,1311490000000.0,122.310684,2118344100000.0,185.24838
3800,2117159,75.82344,960449500000.0,1179702800000.0,111.77552,1810306800000.0,170.01192
3801,2117160,68.64275,947050900000.0,1039924130000.0,97.26146,1532358300000.0,147.17389
3802,2117161,65.14823,927050040000.0,902296600000.0,85.46562,1451487100000.0,133.20248
3803,2117162,59.387585,997726900000.0,980208200000.0,80.693275,1445825000000.0,123.63198
3804,2117163,48.108337,828102340000.0,785620000000.0,68.677,1153708300000.0,105.14455
3805,2117164,42.040394,587209600000.0,483645400000.0,54.637264,721288200000.0,83.86708
3806,2117165,31.021492,458216960000.0,395167000000.0,47.727238,537580270000.0,71.4215
3807,2126736,200.64062,1083809200000.0,2484579600000.0,210.33727,6023741400000.0,331.78412
3808,2126737,167.69237,1176106200000.0,2738543100000.0,210.33109,6446302400000.0,330.63217
3809,2126738,169.26633,1202205100000.0,3235132000000.0,216.09006,6335896000000.0,332.99875
3810,2126739,175.48332,1114765500000.0,2549540500000.0,193.25385,6212553300000.0,306.91388
3811,2126740,163.87134,1227228000000.0,2607628200000.0,187.78415,5391208400000.0,303.4208
3812,2126742,131.38106,917655500000.0,1805599200000.0,150.43494,3896876000000.0,248.23233
3813,2126743,88.39779,809206700000.0,1153105500000.0,123.405716,1956704200000.0,191.75537
3814,2126744,78.336006,793791560000.0,1094119650000.0,115.142975,1798838200000.0,178.78163
3815,2126745,79.66764,748050400000.0,1026019200000.0,106.69463,1574082200000.0,163.7602
3816,2126746,61.60956,627550650000.0,731617030000.0,86.50279,1219281400000.0,137.20685
3817,2126747,53.044178,334682700000.0,281323040000.0,57.95298,447269600000.0,88.924126
3818,2126748,32.52002,259575170000.0,229667440000.0,49.74828,313887620000.0,74.32087
3819,2126749,26.390701,210392200000.0,198433880000.0,43.411446,271865350000.0,65.06131
3820,2126750,27.630877,177351480000.0,124263800000.0,34.734734,203507270000.0,55.05604
3821,2126751,24.817947,147956100000.0,104025090000.0,30.589546,162094630000.0,47.712955
3822,2132249,167.70135,861278800000.0,1797996200000.0,188.84683,6667224000000.0,298.5296
3823,2132250,141.61775,879040140000.0,1725131300000.0,180.30154,5853222000000.0,275.632
3824,2132251,129.92496,865021130000.0,1641799500000.0,172.36081,3185916800000.0,260.46555
3825,2132252,120.137955,890208850000.0,1508634500000.0,162.24135,2865005000000.0,250.1111
3826,2132253,121.19094,854986700000.0,1431137000000.0,153.75026,2815390400000.0,240.9873
3827,2132254,110.68584,877644000000.0,1517761900000.0,148.51424,2820346700000.0,233.17233
3828,2132255,105.24807,854482550000.0,1582812600000.0,143.9724,2629129700000.0,222.57828
3829,2132256,76.09158,1009816600000.0,1514015700000.0,135.13348,2314995200000.0,202.92096
3830,2132257,88.43279,721893100000.0,901462700000.0,107.94113,1959958700000.0,181.38498
3831,2132258,74.844536,716308740000.0,839173800000.0,99.77825,1373496300000.0,155.02132
3832,2132259,61.147675,701659600000.0,792427230000.0,88.83688,1317488400000.0,139.8417
3833,2132260,54.996407,671071700000.0,690036200000.0,78.158195,1182504500000.0,123.32392
3834,2132261,52.781757,661163340000.0,700539140000.0,72.14619,1148312700000.0,114.18946
3835,2132262,45.18517,576729200000.0,471028920000.0,57.909,799725100000.0,92.5059
3836,2132263,39.2473,529359240000.0,447356670000.0,53.235283,734260100000.0,84.29071
3837,2132264,32.0766,428142920000.0,370611850000.0,46.71898,635320340000.0,75.15719
3838,2148400,132.5378,578425850000.0,1072874500000.0,158.98274,2033217800000.0,236.81816
3839,2148401,86.494995,522184900000.0,714874750000.0,134.42986,1709577100000.0,206.9522
3840,2148402,87.03806,515660100000.0,697999000000.0,129.60205,1450984300000.0,195.12675
3841,2148403,81.98198,502290640000.0,657357200000.0,122.997734,1184944400000.0,184.22835
3842,2148404,74.487564,498267230000.0,630469800000.0,116.988884,1060119200000.0,173.33998
3843,2148405,68.95273,492508350000.0,609058500000.0,109.54401,984228230000.0,164.1752
3844,2148406,61.337204,500167440000.0,595801800000.0,103.953476,916167300000.0,154.97787
3845,2148407,54.56129,501292070000.0,579188800000.0,98.09792,864367740000.0,146.21584
3846,2148408,50.07382,485925360000.0,536786440000.0,90.81381,800421700000.0,136.49571
3847,2148409,46.021355,457431680000.0,485079350000.0,83.116936,700815200000.0,123.92334
3848,2148410,45.40731,456753050000.0,460060980000.0,74.10994,661100600000.0,111.280365
3849,2148411,44.9365,458672640000.0,430379730000.0,66.777084,677258000000.0,103.55621
3850,2148412,45.803307,399329260000.0,365772770000.0,58.096428,579193200000.0,90.85278
3851,2148413,33.33336,318831300000.0,300188170000.0,49.83484,414247120000.0,74.76049
3852,2148414,32.598125,249773490000.0,184334710000.0,39.614597,350024530000.0,66.17371
3853,2148415,27.348455,208259300000.0,165879380000.0,35.73611,250482590000.0,55.381878
3854,2149797,164.94185,1300096000000.0,3049516000000.0,225.20804,6328512000000.0,340.85587
3855,2149798,154.22945,1392829100000.0,2991836400000.0,216.62436,6045924600000.0,325.3229
3856,2149799,181.43347,1258940500000.0,2594444000000.0,200.76958,6254105000000.0,316.49258
3857,2149800,172.5864,1277477400000.0,2682074700000.0,196.53952,6385236400000.0,319.3521
3858,2149801,162.35562,1288869100000.0,3306681500000.0,203.26201,6120503000000.0,319.6119
3859,2149802,114.03542,1525001600000.0,3162592200000.0,189.68486,5246595600000.0,290.23245
3860,2149803,127.940895,1184211100000.0,1781842000000.0,149.76944,3810101000000.0,240.45947
3861,2149804,118.04993,971715100000.0,1374415100000.0,130.84694,2566511100000.0,206.66908
3862,2149806,76.071526,1010262600000.0,1519492700000.0,121.6168,2204209000000.0,182.88098
3863,2149807,69.16856,747711040000.0,807975900000.0,89.413216,1279868800000.0,138.13539
3864,2149808,57.37677,706235660000.0,767285300000.0,80.96946,1187435600000.0,124.928795
3865,2149809,42.25009,604970900000.0,567493700000.0,67.254295,892546250000.0,104.95812
3866,2149810,41.844845,563427600000.0,481705460000.0,58.343643,714386900000.0,89.83977
3867,2149811,32.798267,469114200000.0,491912100000.0,54.946846,589623700000.0,79.011795
3868,2149812,30.06042,377592970000.0,335299900000.0,45.185993,462653400000.0,67.90604
3869,2155221,206.22328,1205627500000.0,2504578600000.0,210.90427,6038889700000.0,331.3824
3870,2155222,145.7254,1222700400000.0,3203091400000.0,221.60875,5393105000000.0,327.2433
3871,2155223,160.0179,978879700000.0,1938764900000.0,182.18437,4981270000000.0,303.61154
3872,2155224,140.5374,1019065600000.0,1644969000000.0,166.99194,3508923300000.0,257.42978
3873,2155225,138.7558,748583600000.0,1628025300000.0,160.49553,3169231600000.0,253.54364
3874,2155226,84.9419,1088491900000.0,1790939900000.0,156.9346,2714951700000.0,232.78569
3875,2155227,89.03735,681416300000.0,897456700000.0,119.16437,2201979700000.0,197.26013
3876,2155228,67.07322,684964700000.0,876265540000.0,112.6131,1347639700000.0,168.18973
3877,2155229,59.575977,678808400000.0,863861150000.0,106.42246,1260845000000.0,158.39638
3878,2155230,60.385918,688047700000.0,781396300000.0,97.43508,1184744100000.0,147.7186
3879,2155231,62.007656,725005240000.0,822603740000.0,89.949905,1164278000000.0,135.58745
3880,2155232,52.950294,628636450000.0,658612700000.0,76.95192,944135700000.0,116.7744
3881,2155233,34.24433,393764300000.0,390348280000.0,59.368652,500784530000.0,86.93488
3882,2155234,32.329945,232293300000.0,175644070000.0,41.680134,285691700000.0,65.455795
3883,2155235,33.24389,196208350000.0,123379630000.0,34.652275,222892100000.0,56.77401
3884,2155236,22.51538,154849280000.0,155627770000.0,34.985115,197187980000.0,51.232964
3885,2160735,152.11366,1442467800000.0,3559283800000.0,237.12184,6248830300000.0,351.61853
3886,2160736,154.42145,1387981600000.0,2935003500000.0,215.24342,6075982500000.0,327.03735
3887,2160737,155.21112,1339079800000.0,2894560500000.0,208.22162,5641243500000.0,322.30276
3888,2160738,144.79715,1385402700000.0,3089227000000.0,206.02255,5621091000000.0,317.33585
3889,2160739,139.28638,1413828600000.0,3176358000000.0,200.55298,5403655000000.0,302.22266
3890,2160740,120.9503,1351887000000.0,3143286700000.0,189.30258,4646609000000.0,282.02255
3891,2160741,97.682076,1468411700000.0,2651723700000.0,170.99309,4026497800000.0,254.12488
3892,2160742,107.513885,1123355300000.0,1718639300000.0,140.963,2783606200000.0,216.01532
3893,2160743,91.803215,1060899700000.0,1410736200000.0,125.3212,2099739100000.0,187.55496
3894,2160744,91.55362,1048538600000.0,1344003500000.0,116.74114,2026697700000.0,176.86139
3895,2160745,66.73308,1067133760000.0,1294306000000.0,104.62089,1959138400000.0,160.0439
3896,2160746,61.15758,1077274800000.0,1198703900000.0,93.954926,1840100500000.0,144.83351
3897,2160747,59.689617,1101638400000.0,1197769900000.0,86.26988,1760023300000.0,132.00954
3898,2160748,44.3004,864012860000.0,1000557800000.0,74.44295,1439936500000.0,113.2145
3899,2160749,33.577625,672758600000.0,648988300000.0,60.266468,885622500000.0,89.954285
3900,2160750,34.616436,620541200000.0,524284850000.0,52.447685,794126900000.0,81.23584
3901,2166281,172.68611,1136986600000.0,2546043000000.0,212.05852,5164666000000.0,327.17325
3902,2166282,150.09372,1227896900000.0,2903622500000.0,214.47505,5087218000000.0,327.30026
3903,2166283,140.5062,1323907000000.0,2987622100000.0,210.43492,5066129400000.0,314.392
3904,2166284,154.2668,1172092200000.0,2438915200000.0,190.41383,4790935000000.0,292.86026
3905,2166285,128.99474,1200770300000.0,2677962400000.0,189.46329,4317901500000.0,287.30176
3906,2166286,132.87349,1030719140000.0,1979201000000.0,162.25374,3924086000000.0,263.7773
3907,2166287,111.98791,1048519300000.0,1938992700000.0,154.05322,3136437000000.0,238.28853
3908,2166288,87.097336,1139584900000.0,2188163500000.0,152.78543,2818932200000.0,222.09892
3909,2166289,70.58233,954836000000.0,1251650400000.0,120.42387,1857065700000.0,181.43361
3910,2166290,66.7869,764105400000.0,876916500000.0,101.2531,1445184300000.0,155.08174
3911,2166291,55.07126,719828100000.0,734243450000.0,86.60479,1043898200000.0,130.0165
3912,2166292,47.855038,647871460000.0,607623840000.0,74.91226,882237400000.0,113.30936
3913,2166293,40.273426,550523500000.0,522183340000.0,65.41763,737600000000.0,98.5173
3914,2166294,34.637787,487767470000.0,431773940000.0,56.253727,620137400000.0,85.21216
3915,2166295,31.980389,472982550000.0,421570250000.0,52.191994,586251570000.0,78.43572
3916,2166296,32.834183,459836030000.0,362261280000.0,46.36415,536703140000.0,71.29809
3917,2181229,147.09392,1473327100000.0,3147413000000.0,227.5929,5294975000000.0,336.04892
3918,2181230,138.0469,1455575400000.0,3013030400000.0,217.14336,4986827000000.0,323.67715
3919,2181231,127.603065,1478261900000.0,2946644800000.0,209.4642,4772033000000.0,310.9396
3920,2181232,121.85876,1476846400000.0,2928017700000.0,202.37779,4586623000000.0,297.3668
3921,2181233,126.145035,1445104800000.0,2689473200000.0,189.73459,4539343000000.0,285.3392
3922,2181234,142.0159,1441149400000.0,2492054400000.0,175.20222,4763587000000.0,276.15918
3923,2181235,119.49483,1335095200000.0,3204201000000.0,182.12897,4700981700000.0,271.6238
3924,2181236,97.141655,1517042100000.0,3015445300000.0,170.02132,4384686900000.0,252.99614
3925,2181237,95.71403,1050186740000.0,1463808400000.0,126.872406,2489273300000.0,195.6536
3926,2181238,79.30212,996747640000.0,1336575700000.0,116.52534,2159330000000.0,179.24713
3927,2181239,58.49592,1039027860000.0,1276349600000.0,104.13566,2069134600000.0,159.48625
3928,2181240,72.67875,876286700000.0,905011130000.0,85.55174,1783456700000.0,142.09355
3929,2181241,59.8177,916084900000.0,982532360000.0,80.75804,1749719800000.0,131.1062
3930,2181242,61.13141,746295500000.0,637669800000.0,64.06128,1380826100000.0,111.273315
3931,2181243,62.56172,523833000000.0,317963760000.0,47.51054,968834500000.0,91.368866
3932,2181244,48.569855,376119300000.0,220699330000.0,39.30447,433133360000.0,65.698654
3933,2186388,161.51952,1048296300000.0,2045480800000.0,197.1382,4166268000000.0,303.1186
3934,2186389,143.2515,1056023250000.0,2130795600000.0,193.4562,3853356000000.0,289.23923
3935,2186390,137.23978,1049188240000.0,2099612200000.0,187.09242,3832720400000.0,280.9881
3936,2186391,138.86433,991008200000.0,1885374600000.0,174.76085,3748114000000.0,276.1421
3937,2186392,115.44835,1085438030000.0,2095442200000.0,174.58583,3522997800000.0,268.57693
3938,2186393,100.95954,1057012100000.0,1785980400000.0,156.79095,3043662800000.0,242.0825
3939,2186394,97.897896,1000402800000.0,1529914700000.0,142.34833,2419226800000.0,214.4759
3940,2186395,89.91529,1016254100000.0,1462885300000.0,133.59319,2337220300000.0,202.94302
3941,2186396,77.35367,1069887060000.0,1488211800000.0,127.57404,2214997300000.0,192.91875
3942,2186397,74.15134,1011833200000.0,1371782600000.0,117.540665,1975822800000.0,175.87527
3943,2186398,58.119255,898343000000.0,1023772200000.0,96.755104,1404375900000.0,143.55353
3944,2186399,54.178673,826017900000.0,863922750000.0,84.23758,1240700600000.0,127.3824
3945,2186400,48.952827,837060500000.0,815352250000.0,75.89009,1156859300000.0,115.03611
3946,2186401,50.460014,590680360000.0,421115270000.0,55.786766,828967400000.0,94.0808
3947,2186402,38.745552,430857550000.0,355066480000.0,49.29025,512817730000.0,75.12544
3948,2186403,31.69927,351910800000.0,285514760000.0,42.8281,422064550000.0,65.87672
3949,2190889,156.18686,1245968600000.0,2614635300000.0,213.94374,5083283600000.0,329.45667
3950,2190890,149.51524,1236496500000.0,2434616500000.0,202.25148,4767340300000.0,304.46994
3951,2190891,143.48102,1249507300000.0,2409811700000.0,195.88812,4594399000000.0,295.96378
3952,2190892,142.7956,1231968800000.0,2404685400000.0,189.51833,4598983000000.0,287.66034
3953,2190893,138.15323,1242488000000.0,2319220500000.0,180.59238,4708211000000.0,289.17047
3954,2190894,134.06317,1099990200000.0,2362005300000.0,172.1024,4534536000000.0,272.8647
3955,2190895,98.1625,1390230900000.0,2443652600000.0,166.39815,3845594500000.0,248.41109
3956,2190896,103.721954,1063653200000.0,1529892400000.0,135.60146,3186319000000.0,223.9775
3957,2190897,91.68192,1025968600000.0,1331522700000.0,122.93321,2374349600000.0,194.4518
3958,2190898,78.12763,1073900900000.0,1575640600000.0,123.097115,2388599000000.0,187.23029
3959,2190899,68.81065,953653260000.0,1331475500000.0,105.61418,1859253400000.0,157.451
3960,2190903,30.242994,304240260000.0,312426630000.0,47.23139,457667020000.0,72.25483
3961,2190904,30.31398,286653450000.0,200027320000.0,38.037975,294539720000.0,58.28091
3962,2196040,154.23978,1239802400000.0,2711435600000.0,216.55635,5124782000000.0,329.46832
3963,2196041,142.83496,1235972900000.0,2635719000000.0,207.66571,4771237300000.0,313.44415
3964,2196042,137.73274,1214895900000.0,2432424200000.0,196.50096,4576332000000.0,299.17313
3965,2196043,138.19218,1190483900000.0,2214031000000.0,184.3743,4244341000000.0,285.05035
3966,2196044,130.6647,1203387900000.0,2051164000000.0,173.34735,4152068700000.0,270.22955
3967,2196045,114.24762,1211813000000.0,2141969400000.0,166.58308,3788055500000.0,258.7773
3968,2196046,107.276855,1191676200000.0,1773945900000.0,149.54568,3524808700000.0,238.2333
3969,2196047,98.108,1134718000000.0,1555656100000.0,136.35803,2891247800000.0,216.33557
3970,2196048,80.93334,1173061800000.0,1498578300000.0,127.87106,2462985000000.0,195.73164
3971,2196049,72.895996,1161001200000.0,1382924600000.0,117.85713,2134842400000.0,178.86415
3972,2196050,73.51927,1053851450000.0,1142447300000.0,100.35855,1871503300000.0,156.47737
3973,2196051,55.872353,1134824500000.0,1190550600000.0,93.74317,1752040200000.0,142.3494
3974,2196052,50.501106,1093998800000.0,1095263200000.0,83.737915,1498471200000.0,124.82271
3975,2196053,52.15864,989747940000.0,875478300000.0,71.19927,1292890300000.0,108.86273
3976,2196054,47.99589,1030971200000.0,855601200000.0,66.08105,1289270100000.0,101.938126
3977,2196055,43.917236,1068229260000.0,867661400000.0,62.03308,1283202500000.0,95.38714
3978,2199467,130.9297,1046250600000.0,1888159100000.0,191.95204,3539868600000.0,286.6426
3979,2199468,121.716225,1028877060000.0,1812674200000.0,183.30792,3383292600000.0,274.74088
3980,2199469,110.43119,1017989500000.0,1749236200000.0,176.04253,3043326000000.0,263.75497
3981,2199470,104.211075,994101000000.0,1672433800000.0,167.91739,2749511800000.0,249.25072
3982,2199471,98.81273,975030700000.0,1570610100000.0,158.58966,2522055400000.0,238.2187
3983,2199472,88.54129,1030719140000.0,1584129000000.0,150.64465,2425145800000.0,223.40208
3984,2199473,92.32606,974303600000.0,1507164200000.0,141.64377,2344356000000.0,212.35083
3985,2199474,92.857346,952509200000.0,1293841200000.0,128.23627,2371976700000.0,202.61221
3986,2199475,93.07659,976746800000.0,1336260200000.0,123.07585,2470161000000.0,197.43668
3987,2199476,79.41904,1050555200000.0,1562307300000.0,122.745094,2350062800000.0,186.17462
3988,2199477,71.85481,935174500000.0,1052029550000.0,97.63776,1732971600000.0,152.99738
3989,2199478,70.56592,866998900000.0,843377500000.0,83.56484,1409762900000.0,131.73772
3990,2199479,46.630844,863780140000.0,945162750000.0,79.721436,1296320200000.0,119.26744
3991,2199480,48.074673,595091650000.0,438706600000.0,56.552906,786818600000.0,92.156815
3992,2199481,32.703793,472730440000.0,431616560000.0,52.604153,597355800000.0,79.08884
3993,2199482,30.92631,392513620000.0,331963860000.0,45.03332,502573900000.0,69.71499
3994,2202580,129.86597,1394554700000.0,2850870800000.0,220.21364,4769537000000.0,324.41986
3995,2202581,132.29207,1181671100000.0,2062045500000.0,191.35246,4155593000000.0,285.72916
3996,2202582,119.98672,1154806000000.0,1928738400000.0,181.87433,3289519800000.0,270.66595
3997,2202583,104.585594,1168456700000.0,1869434500000.0,174.26086,3082849000000.0,260.98187
3998,2202584,98.25808,1187594600000.0,1867583000000.0,168.01047,2961980800000.0,249.838
3999,2202585,93.06963,1176106200000.0,1759858400000.0,156.02002,2891338000000.0,233.98802
4000,2202586,88.541595,1155009600000.0,1731342500000.0,148.3441,2692475300000.0,222.60416
4001,2202587,89.6647,1103868200000.0,1581049800000.0,137.1003,2621036000000.0,210.37862
4002,2202588,72.448006,1251194200000.0,1731529500000.0,134.18027,2519779800000.0,199.99033
4003,2202589,69.88518,1207169000000.0,1633573400000.0,124.58718,2350085000000.0,185.51765
4004,2202590,76.75431,998066160000.0,1193423100000.0,101.828094,1901502400000.0,157.25407
4005,2202591,65.50539,1173149000000.0,1511433300000.0,101.49964,2041049000000.0,150.87056
4006,2202592,55.183887,929415560000.0,1050541160000.0,82.58011,1634111200000.0,128.24524
4007,2202593,51.92913,754158300000.0,684804150000.0,65.60242,1056324300000.0,101.90563
4008,2202594,37.624355,596274450000.0,593220200000.0,58.486202,778254300000.0,86.52604
4009,2206582,149.23624,1041674500000.0,2211176800000.0,202.3256,4567848000000.0,314.67514
4010,2206583,149.04697,976397800000.0,2127819600000.0,193.36745,4194656000000.0,296.78198
4011,2206584,161.52083,897198900000.0,1780648400000.0,177.09203,4020487600000.0,278.10645
4012,2206585,146.22275,824331100000.0,1830544700000.0,173.04205,3686776400000.0,273.51678
4013,2206586,111.43333,1052930540000.0,2279104600000.0,179.54211,3472921500000.0,266.35452
4014,2206587,108.959175,851583760000.0,1713177900000.0,154.62817,2822075800000.0,231.86739
4015,2206588,91.22177,684877500000.0,1319153700000.0,135.4854,2213901800000.0,210.40521
4016,2206592,35.908184,301641960000.0,289161450000.0,63.483162,416248330000.0,95.56715
4017,2206593,38.878044,294545200000.0,270978630000.0,57.232735,404059980000.0,87.31232
4018,2206594,32.318264,259061330000.0,233335300000.0,50.012672,344559520000.0,76.49853
4019,2206595,32.105633,229006670000.0,171102580000.0,41.318794,290527400000.0,66.23681
4020,2206596,26.311024,194337200000.0,163698210000.0,38.078125,226815590000.0,57.304523
4021,2206597,19.630615,152823000000.0,130166720000.0,32.963036,182838970000.0,49.851784
4022,2210110,158.36084,1118372100000.0,2271183000000.0,204.13904,4510499000000.0,309.65536
4023,2210111,153.24744,1080571100000.0,2080166900000.0,191.91104,4197470700000.0,297.09235
4024,2210112,141.58908,1126351100000.0,2131347600000.0,188.02603,3971959200000.0,285.9462
4025,2210113,136.03708,1085476770000.0,2049169300000.0,179.67447,3767064900000.0,271.20654
4026,2210114,134.71512,1048936200000.0,1771007600000.0,165.06573,3550548600000.0,262.7176
4027,2210115,119.87412,971938100000.0,1693263200000.0,154.02979,3325641000000.0,248.96623
4028,2210116,95.52137,1140331400000.0,1896007200000.0,152.90186,2999005700000.0,230.94846
4029,2210117,109.010605,805289900000.0,1106564100000.0,121.72257,2573919000000.0,202.38449
4030,2210118,87.1215,866523800000.0,1125534800000.0,116.236046,1882171000000.0,180.39757
4031,2210119,58.580406,953624100000.0,1209832600000.0,112.722275,1707847600000.0,167.50842
4032,2210120,55.10896,701591700000.0,708787600000.0,85.59286,1065745700000.0,130.09201
4033,2210121,43.290806,693137640000.0,716133100000.0,79.13123,1014425650000.0,119.020256
4034,2210122,44.41785,634695900000.0,636037560000.0,69.861824,953658250000.0,107.08623
4035,2210123,40.55263,674765500000.0,637633760000.0,64.05754,954414400000.0,98.553185
4036,2210124,39.55704,672273860000.0,594318460000.0,58.52255,878500800000.0,89.74571
4037,2210125,41.084076,598960000000.0,464169400000.0,50.360226,702435800000.0,78.002846
4038,2214124,127.65606,1373739700000.0,2734545000000.0,217.174,4405982000000.0,320.78598
4039,2214125,120.18393,1379973500000.0,2730458600000.0,210.12352,4128625000000.0,310.94427
4040,2214126,113.17959,1390036900000.0,2730963500000.0,204.22914,3952534000000.0,299.2458
4041,2214127,110.27547,1363045900000.0,2461260300000.0,190.99164,3779442800000.0,284.4711
4042,2214128,106.06907,1339923200000.0,2356768400000.0,181.56256,3492503400000.0,270.34033
4043,2214129,98.08739,1320795000000.0,2180118300000.0,167.56906,3229688000000.0,249.8619
4044,2214130,100.35891,1243515700000.0,1944237400000.0,154.18797,3004859400000.0,232.67984
4045,2214131,99.414185,1193246900000.0,1795052100000.0,143.02716,2904631300000.0,218.26431
4046,2214132,97.685074,1203601300000.0,1744929300000.0,134.52405,2655774000000.0,203.70963
4047,2214133,89.67458,1239851000000.0,1664143700000.0,125.3566,2652696500000.0,191.94284
4048,2214134,85.2612,1206829700000.0,1458422400000.0,108.8673,2470916700000.0,171.60664
4049,2214135,80.781425,1239928500000.0,1435930000000.0,99.78221,2386592800000.0,157.35664
4050,2214136,59.864876,1348920300000.0,1454200800000.0,92.03416,2258333000000.0,142.7644
4051,2214137,50.367054,1260801900000.0,1233850200000.0,79.82884,1896536900000.0,123.53183
4052,2214138,52.58189,1102365600000.0,934005600000.0,68.041145,1534915400000.0,107.830315
4053,2214139,43.58416,1074870300000.0,987014040000.0,64.75856,1438593200000.0,99.106575
4054,2218283,104.16304,719556640000.0,1724758400000.0,186.24574,3851491700000.0,282.16815
4055,2218284,97.21357,677373500000.0,1011005400000.0,150.89027,3315075600000.0,225.05112
4056,2218285,86.8579,670480300000.0,957038100000.0,143.98692,1680730800000.0,212.5047
4057,2218286,81.83167,675327840000.0,934456200000.0,138.29956,1503743200000.0,203.77203
4058,2218287,75.91235,672409650000.0,917132100000.0,132.55812,1416550500000.0,196.92624
4059,2218288,72.09943,679690630000.0,889376150000.0,124.27843,1379195200000.0,187.64508
4060,2218289,67.79218,676975940000.0,880262050000.0,118.39822,1282805300000.0,176.5267
4061,2218290,66.6093,660135700000.0,796163800000.0,109.07089,1178844100000.0,163.01897
4062,2218291,67.2191,668900070000.0,793584800000.0,103.45412,1194538600000.0,155.0557
4063,2218292,72.440155,690180650000.0,832902100000.0,99.531166,1293568700000.0,153.01805
4064,2218293,56.63033,736833200000.0,857344000000.0,91.198814,1088857400000.0,132.66794
4065,2218294,45.65587,369429740000.0,316875670000.0,60.300064,669075100000.0,102.884766
4066,2218295,35.63591,250646040000.0,189769630000.0,46.68135,279508200000.0,70.83682
4067,2218296,29.88436,223383550000.0,165630160000.0,40.87363,242202980000.0,62.28431
4068,2218297,28.024158,203828660000.0,143020180000.0,36.401524,224625120000.0,56.96893
4069,2218298,25.033115,178476100000.0,133068055000.0,33.206028,192396310000.0,50.77227
4070,2220158,142.70654,968767800000.0,2013039600000.0,196.09656,3879923600000.0,299.85757
4071,2220159,137.80862,954399700000.0,1816994900000.0,183.44893,3577353300000.0,286.7733
4072,2220160,126.91912,954147730000.0,1812447500000.0,178.13727,3113202000000.0,268.46164
4073,2220161,117.07099,935407200000.0,1719911800000.0,169.48909,2903361000000.0,256.64307
4074,2220162,110.28516,950405370000.0,1679239200000.0,162.16321,2832806200000.0,244.49016
4075,2220163,115.49671,955369260000.0,1609601000000.0,151.4525,2784290000000.0,232.20728
4076,2220164,114.618835,983698100000.0,1634692000000.0,145.52606,2855107000000.0,226.34084
4077,2220165,98.43275,1009234940000.0,1799909700000.0,143.15257,2660620800000.0,216.09671
4078,2220166,94.47907,783117400000.0,1193870100000.0,118.539154,2261268800000.0,193.20999
4079,2220167,69.28817,626998050000.0,737144540000.0,95.560486,1164561000000.0,145.82503
4080,2220168,60.098686,539645700000.0,524945720000.0,77.44164,913029500000.0,123.538795
4081,2220169,41.316944,532035000000.0,540200080000.0,72.03455,734494800000.0,107.22049
4082,2220170,32.95713,353907970000.0,380708950000.0,58.877125,479024320000.0,85.6115
4083,2220171,33.895096,164932120000.0,100442990000.0,34.597145,183218030000.0,56.18745
4084,2220172,26.548876,118919440000.0,84522360000.0,30.548306,137411570000.0,48.216717
4085,2220173,19.004776,89456190000.0,67254460000.0,26.450594,100084920000.0,40.613953
4086,2223972,145.83751,905051960000.0,1709728900000.0,185.70523,3692271200000.0,278.32556
4087,2223973,141.70125,845553500000.0,1608682400000.0,176.15614,3074053000000.0,265.9379
4088,2223974,162.76515,616188000000.0,1513990700000.0,167.76892,3077861000000.0,263.20074
4089,2223975,133.60376,756485060000.0,2017286700000.0,178.73827,3131160700000.0,269.92557
4090,2223977,84.777466,632989550000.0,906641200000.0,125.07479,1898902700000.0,205.0927
4091,2223978,74.819565,425030800000.0,464453660000.0,95.67372,1030072430000.0,149.9747
4092,2223979,54.438488,406949530000.0,416264130000.0,87.86954,632362500000.0,132.40363
4093,2223980,45.914486,389372440000.0,382910960000.0,81.14078,571647200000.0,122.279915
4094,2223981,44.674034,368343880000.0,349739320000.0,74.530464,514475820000.0,111.76191
4095,2223982,42.70007,348459370000.0,302877200000.0,64.471176,474939900000.0,99.29132
