,z,Z,face,mass,DiscToTotal,HalfMassRadius,VelDisp,BHmass,SFR,name1,filename,image
57,2.220446e-16,0.018968489,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608845.png,38594700000.0,0.7838699672271726,7.706573,113.14722,3218937.8,6.5243,galface_1608845.png,RecalL0025N0752galface_1608845.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1608845.png
58,2.220446e-16,0.018314809,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1488352.png,41894924000.0,0.0654306313834192,10.005852,118.03567,57434750.0,0.55341583,galface_1488352.png,RecalL0025N0752galface_1488352.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1488352.png
59,2.220446e-16,0.022895822,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1540783.png,43012500000.0,0.6453901691918543,5.1272435,115.57706,15364328.0,4.289949,galface_1540783.png,RecalL0025N0752galface_1540783.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1540783.png
60,2.220446e-16,0.027545078,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1454018.png,46508433000.0,0.05006365887508679,2.9151835,136.93153,482761150.0,0.07928023,galface_1454018.png,RecalL0025N0752galface_1454018.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1454018.png
61,2.220446e-16,0.025770646,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1567250.png,48491475000.0,0.43775277055561457,3.40309,136.1888,1304622000.0,0.49394003,galface_1567250.png,RecalL0025N0752galface_1567250.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1567250.png
62,2.220446e-16,0.019645665,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1642717.png,48690225000.0,0.08134096248831424,6.108118,120.428505,52225176.0,1.829843,galface_1642717.png,RecalL0025N0752galface_1642717.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1642717.png
63,2.220446e-16,0.018851776,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1343568.png,50541593000.0,0.027450992608209157,11.5379305,124.7383,87139520.0,0.17997177,galface_1343568.png,RecalL0025N0752galface_1343568.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1343568.png
64,2.220446e-16,0.031299606,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1318041.png,51784892000.0,-0.04777563801065776,2.5799186,138.34192,61858000.0,0.14782065,galface_1318041.png,RecalL0025N0752galface_1318041.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1318041.png
65,2.220446e-16,0.02565914,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1515368.png,53140783000.0,0.5325620663140793,3.2759018,134.25224,61346144.0,0.20475665,galface_1515368.png,RecalL0025N0752galface_1515368.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1515368.png
66,2.220446e-16,0.025364287,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1623194.png,54781610000.0,0.503736749792433,3.4330912,138.65451,45975650.0,0.868432,galface_1623194.png,RecalL0025N0752galface_1623194.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1623194.png
67,2.220446e-16,0.022943176,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1230232.png,57717748000.0,0.4059094960483899,4.2365165,142.26625,91227660.0,0.23748736,galface_1230232.png,RecalL0025N0752galface_1230232.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1230232.png
68,2.220446e-16,0.014447964,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1809568.png,58857513000.0,0.025393464586648817,25.603714,147.6508,339743580.0,1.436591,galface_1809568.png,RecalL0025N0752galface_1809568.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1809568.png
69,2.220446e-16,0.022403775,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1397598.png,70200330000.0,0.35941736140742664,6.9576874,150.13292,87483464.0,3.448414,galface_1397598.png,RecalL0025N0752galface_1397598.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1397598.png
70,2.220446e-16,0.02410817,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1185365.png,71205994000.0,0.329677330678525,5.1135664,146.6659,90367460.0,0.025530169,galface_1185365.png,RecalL0025N0752galface_1185365.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecal/RecalL0025N0752galface_1185365.png
