,z,face,StarmassType,name1,filename
0,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1262322.png,10539282000.0,galface_1262322.png,RefL0050N0752galface_1262322.png
1,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1342257.png,10863682000.0,galface_1342257.png,RefL0050N0752galface_1342257.png
2,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1573529.png,10440177000.0,galface_1573529.png,RefL0050N0752galface_1573529.png
3,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_436444.png,10156819000.0,galface_436444.png,RefL0050N0752galface_436444.png
4,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1284990.png,10266412000.0,galface_1284990.png,RefL0050N0752galface_1284990.png
5,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_547615.png,10237993000.0,galface_547615.png,RefL0050N0752galface_547615.png
6,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1545157.png,10483637000.0,galface_1545157.png,RefL0050N0752galface_1545157.png
7,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1087959.png,10696136000.0,galface_1087959.png,RefL0050N0752galface_1087959.png
8,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1554434.png,10575772000.0,galface_1554434.png,RefL0050N0752galface_1554434.png
9,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1508221.png,10518351000.0,galface_1508221.png,RefL0050N0752galface_1508221.png
10,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1524095.png,10489059000.0,galface_1524095.png,RefL0050N0752galface_1524095.png
11,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1166619.png,10504520000.0,galface_1166619.png,RefL0050N0752galface_1166619.png
12,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_6520.png,10823526000.0,galface_6520.png,RefL0050N0752galface_6520.png
13,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1524816.png,11756424000.0,galface_1524816.png,RefL0050N0752galface_1524816.png
14,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1492806.png,11047639000.0,galface_1492806.png,RefL0050N0752galface_1492806.png
15,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1500716.png,11077191000.0,galface_1500716.png,RefL0050N0752galface_1500716.png
16,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1572034.png,11035729000.0,galface_1572034.png,RefL0050N0752galface_1572034.png
17,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1112713.png,10984367000.0,galface_1112713.png,RefL0050N0752galface_1112713.png
18,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1294098.png,10984752000.0,galface_1294098.png,RefL0050N0752galface_1294098.png
19,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_126881.png,10915303000.0,galface_126881.png,RefL0050N0752galface_126881.png
20,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1539474.png,11196776000.0,galface_1539474.png,RefL0050N0752galface_1539474.png
21,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1296351.png,11634928000.0,galface_1296351.png,RefL0050N0752galface_1296351.png
22,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1523160.png,11306373000.0,galface_1523160.png,RefL0050N0752galface_1523160.png
23,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_458269.png,11048955000.0,galface_458269.png,RefL0050N0752galface_458269.png
24,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1515902.png,11203535000.0,galface_1515902.png,RefL0050N0752galface_1515902.png
25,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1384904.png,11952426000.0,galface_1384904.png,RefL0050N0752galface_1384904.png
26,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1285418.png,12171352000.0,galface_1285418.png,RefL0050N0752galface_1285418.png
27,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1576122.png,11522705000.0,galface_1576122.png,RefL0050N0752galface_1576122.png
28,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1191646.png,11684044000.0,galface_1191646.png,RefL0050N0752galface_1191646.png
29,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_526939.png,11288633000.0,galface_526939.png,RefL0050N0752galface_526939.png
30,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1510129.png,11641585000.0,galface_1510129.png,RefL0050N0752galface_1510129.png
31,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1479889.png,12478441000.0,galface_1479889.png,RefL0050N0752galface_1479889.png
32,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1572722.png,11599739000.0,galface_1572722.png,RefL0050N0752galface_1572722.png
33,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1477184.png,11925123000.0,galface_1477184.png,RefL0050N0752galface_1477184.png
34,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1292258.png,11840208000.0,galface_1292258.png,RefL0050N0752galface_1292258.png
35,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1122940.png,11745563000.0,galface_1122940.png,RefL0050N0752galface_1122940.png
36,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1139742.png,12158675000.0,galface_1139742.png,RefL0050N0752galface_1139742.png
37,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1479010.png,12106306000.0,galface_1479010.png,RefL0050N0752galface_1479010.png
38,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1455857.png,11786996000.0,galface_1455857.png,RefL0050N0752galface_1455857.png
39,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_437906.png,11669236000.0,galface_437906.png,RefL0050N0752galface_437906.png
40,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1488607.png,12150793000.0,galface_1488607.png,RefL0050N0752galface_1488607.png
41,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1520069.png,12303587000.0,galface_1520069.png,RefL0050N0752galface_1520069.png
42,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165204.png,12092424000.0,galface_1165204.png,RefL0050N0752galface_1165204.png
43,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1458208.png,12492889000.0,galface_1458208.png,RefL0050N0752galface_1458208.png
44,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1534602.png,12118545000.0,galface_1534602.png,RefL0050N0752galface_1534602.png
45,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1162058.png,12141424000.0,galface_1162058.png,RefL0050N0752galface_1162058.png
46,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1582373.png,12021195000.0,galface_1582373.png,RefL0050N0752galface_1582373.png
47,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1416786.png,12273430000.0,galface_1416786.png,RefL0050N0752galface_1416786.png
48,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165952.png,12005502000.0,galface_1165952.png,RefL0050N0752galface_1165952.png
49,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1501597.png,12312838000.0,galface_1501597.png,RefL0050N0752galface_1501597.png
50,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_440845.png,11892999000.0,galface_440845.png,RefL0050N0752galface_440845.png
51,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1469366.png,12464289000.0,galface_1469366.png,RefL0050N0752galface_1469366.png
52,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1291122.png,12026636000.0,galface_1291122.png,RefL0050N0752galface_1291122.png
53,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_430555.png,12005082000.0,galface_430555.png,RefL0050N0752galface_430555.png
54,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250867.png,12838646000.0,galface_1250867.png,RefL0050N0752galface_1250867.png
55,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1641224.png,12232277000.0,galface_1641224.png,RefL0050N0752galface_1641224.png
56,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1536292.png,12253306000.0,galface_1536292.png,RefL0050N0752galface_1536292.png
57,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1497562.png,12587396000.0,galface_1497562.png,RefL0050N0752galface_1497562.png
58,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_116736.png,12383324000.0,galface_116736.png,RefL0050N0752galface_116736.png
59,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578783.png,12358626000.0,galface_1578783.png,RefL0050N0752galface_1578783.png
60,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1321633.png,13191589000.0,galface_1321633.png,RefL0050N0752galface_1321633.png
61,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_132918.png,12342035000.0,galface_132918.png,RefL0050N0752galface_132918.png
62,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1560914.png,12936387000.0,galface_1560914.png,RefL0050N0752galface_1560914.png
63,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1556140.png,12573983000.0,galface_1556140.png,RefL0050N0752galface_1556140.png
64,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1612744.png,12800715000.0,galface_1612744.png,RefL0050N0752galface_1612744.png
65,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1259773.png,12750531000.0,galface_1259773.png,RefL0050N0752galface_1259773.png
66,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1373015.png,13506138000.0,galface_1373015.png,RefL0050N0752galface_1373015.png
67,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1475380.png,13031130000.0,galface_1475380.png,RefL0050N0752galface_1475380.png
68,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1286740.png,12760459000.0,galface_1286740.png,RefL0050N0752galface_1286740.png
69,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1560276.png,12962665000.0,galface_1560276.png,RefL0050N0752galface_1560276.png
70,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1396144.png,13584997000.0,galface_1396144.png,RefL0050N0752galface_1396144.png
71,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1468208.png,13243204000.0,galface_1468208.png,RefL0050N0752galface_1468208.png
72,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1278807.png,13196764000.0,galface_1278807.png,RefL0050N0752galface_1278807.png
73,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581516.png,13029891000.0,galface_1581516.png,RefL0050N0752galface_1581516.png
74,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1464735.png,14104966000.0,galface_1464735.png,RefL0050N0752galface_1464735.png
75,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1248933.png,13533421000.0,galface_1248933.png,RefL0050N0752galface_1248933.png
76,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1111933.png,13125828000.0,galface_1111933.png,RefL0050N0752galface_1111933.png
77,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1263374.png,14587774000.0,galface_1263374.png,RefL0050N0752galface_1263374.png
78,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1460046.png,13345451000.0,galface_1460046.png,RefL0050N0752galface_1460046.png
79,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1482517.png,14036575000.0,galface_1482517.png,RefL0050N0752galface_1482517.png
80,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1133486.png,13711050000.0,galface_1133486.png,RefL0050N0752galface_1133486.png
81,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1299998.png,13594357000.0,galface_1299998.png,RefL0050N0752galface_1299998.png
82,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1454804.png,13707205000.0,galface_1454804.png,RefL0050N0752galface_1454804.png
83,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1527451.png,14498091000.0,galface_1527451.png,RefL0050N0752galface_1527451.png
84,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1414223.png,14688458000.0,galface_1414223.png,RefL0050N0752galface_1414223.png
85,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1485132.png,13744378000.0,galface_1485132.png,RefL0050N0752galface_1485132.png
86,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_509908.png,13441167000.0,galface_509908.png,RefL0050N0752galface_509908.png
87,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1494786.png,15356744000.0,galface_1494786.png,RefL0050N0752galface_1494786.png
88,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1504238.png,13704500000.0,galface_1504238.png,RefL0050N0752galface_1504238.png
89,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1410040.png,14328789000.0,galface_1410040.png,RefL0050N0752galface_1410040.png
90,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1589879.png,13859261000.0,galface_1589879.png,RefL0050N0752galface_1589879.png
91,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1339145.png,14813036000.0,galface_1339145.png,RefL0050N0752galface_1339145.png
92,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1463917.png,14195956000.0,galface_1463917.png,RefL0050N0752galface_1463917.png
93,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1132749.png,13983993000.0,galface_1132749.png,RefL0050N0752galface_1132749.png
94,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2266198.png,16326005000.0,galface_2266198.png,RefL0050N0752galface_2266198.png
95,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1462653.png,15064249000.0,galface_1462653.png,RefL0050N0752galface_1462653.png
96,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1555275.png,14344951000.0,galface_1555275.png,RefL0050N0752galface_1555275.png
