,ProjGalaxyID,DescGalaxyID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image
30,971267,971267,2.220446e-16,0.01593308,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_971267.png,6.3165154,70.62631,10051157000.0,2449352.8,118900050000.0,3498152700.0,0.77674705,17771454000.0,1.07855634e-07,139.60208,17.84675,0.5923171453743077,0.19718509070463264,0.3395232783976655,0.6720472167110593,0.6298444978011658,0.6835272459061972,1.8360157568691342,0.03846771738876403,galface_971267.png,RecalL0025N0752galface_971267.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_971267.png
31,1033394,1033394,2.220446e-16,0.02203542,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1033394.png,1.826765,74.22707,10099614000.0,4040950.2,113531420000.0,3168040000.0,0.5385541,17991967000.0,1.1284202e-06,144.52681,3.597936,0.2627137698379327,0.26209595905105754,0.44502660860803667,0.6346712070142431,0.2986978514833211,0.20835100183573702,0.39098031016269275,0.1455285299839506,galface_1033394.png,RecalL0025N0752galface_1033394.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1033394.png
32,1608845,1608845,2.220446e-16,0.018968489,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608845.png,7.706573,113.14722,38594700000.0,3218937.8,259092820000.0,13066496000.0,6.5243,73767760000.0,6.527034e-05,214.20737,13.436474,0.7838699672271726,0.4072212255287214,0.47457808317129246,0.7882654268879832,0.6446150802991606,0.6997527680042903,1.8174595872092494,0.08889731337030103,galface_1608845.png,RecalL0025N0752galface_1608845.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1608845.png
33,789657,789657,2.220446e-16,0.0112411,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_789657.png,10.126999,74.02821,10769044000.0,682009.0,106571580000.0,7962436000.0,2.4336565,22079556000.0,8.942436e-06,137.63509,46.318024,0.4221701745379094,0.007939638344455213,0.4175203252216976,0.31986822675715776,0.2822112030268125,0.2009150532442538,0.5059380958267151,0.8302521285751664,galface_789657.png,RecalL0025N0752galface_789657.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_789657.png
34,1266747,1266747,2.220446e-16,0.014319981,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1266747.png,18.436375,100.0523,15807496000.0,234929.3,251202270000.0,6642590700.0,1.8738074,42377855000.0,2.0215865e-11,214.4584,65.76593,0.12092430779792973,-0.2289589114906192,0.286483507870412,0.3969348962685657,0.1516815281244587,0.046553210313378605,0.11307098448521491,0.8479814211138865,galface_1266747.png,RecalL0025N0752galface_1266747.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1266747.png
35,1266747,1266748,0.10063854,0.011974284,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1266748.png,17.963379,97.22218,13378414000.0,226040.62,258325730000.0,7598791700.0,2.0329087,35886363000.0,2.4272107e-09,219.58849,78.19821,0.11553552301465608,0.27268020165369344,0.30672961063493254,0.35957498500304574,0.19509363343852984,0.052427995324614354,0.103482325811116,0.8506499013748245,galface_1266748.png,RecalL0025N0752galface_1266748.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1266748.png
36,789657,789658,0.10063854,0.009132011,,8.590156,83.48003,6694040000.0,909476.0,96526310000.0,10637602000.0,2.4868531,13284796000.0,3.768876e-08,137.96138,66.938194,0.5420200777736067,0.42407015744796606,0.32253314398120625,0.5936795749729666,0.40391502109422084,0.16040992633332182,0.726959596010224,0.543437710027529,,RecalL0025N0752,
37,1608845,1608846,0.10063854,0.017276643,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608846.png,7.806084,110.25311,33894674000.0,2463271.0,252718330000.0,14835466000.0,6.475473,64792450000.0,4.7537575e-05,209.78723,17.019083,0.78842665443767,0.4579103332268749,0.4914784688522107,0.7724488401058043,0.6125137396175979,0.688381984060971,1.6123079085491243,0.10104475455858991,galface_1608846.png,RecalL0025N0752galface_1608846.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1608846.png
38,1033394,1033395,0.10063854,0.021875126,,1.6782824,74.57174,9716030000.0,3829407.0,115413470000.0,3749739000.0,0.62024516,17126925000.0,2.5225805e-07,145.6162,4.6294317,0.356001457904748,0.5081387488844046,0.4604024378404651,0.6338264818960742,0.3884136501223434,0.30311386867298984,0.562116342021797,0.21866430215697097,,RecalL0025N0752,
39,971267,971268,0.10063854,0.01508464,,6.0485005,70.77127,9486994000.0,1990618.9,123320990000.0,4866435600.0,1.0210563,16581264000.0,9.6547815e-08,141.32542,18.132498,0.565698914328409,0.26491277641548117,0.3655636440571345,0.658240792352889,0.6103576832168282,0.6203076452630523,1.6260927293458545,0.06074002927902459,,RecalL0025N0752,
40,959840,959841,0.10063854,0.018549854,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_959841.png,3.5161283,77.095695,10784306000.0,909048.7,133246290000.0,2976133000.0,1.781177,18866410000.0,0.00041657194,151.53764,14.712136,0.5671655749684452,0.3504782247307088,0.2690785234810875,0.6006012809272342,0.4725112062905167,0.49074189629195586,1.0491640465637626,0.06988925321239539,galface_959841.png,RecalL0025N0752galface_959841.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_959841.png
