,DescGalaxyID,SF_MassWeightedTemperature,NSF_MassWeightedTemperature
1692,1365302,10174.909,171704.08
1693,1365303,11421.812,121288.08
1694,1365304,11861.406,84828.49
1695,1365305,10385.561,66459.29
1696,1365306,10560.241,86998.46
1697,1366508,8908.441,403058.97
1698,1366509,9044.242,350328.12
1699,1366510,9542.807,302833.62
1700,1366511,10232.312,293657.6
1701,1366512,9741.2,317515.6
1702,1366513,18337.207,307837.78
1703,1366514,16860.604,299717.2
1704,1366515,10728.977,286422.34
1705,1366516,7958.7476,162937.14
1706,1366517,8573.122,117758.98
1707,1366518,9615.427,86699.44
1708,1366519,9430.804,71009.305
1709,1366520,12651.924,74658.234
1710,1366521,11566.516,76579.664
1711,1366522,12349.004,50412.285
1712,1366523,10125.835,52158.484
1713,1367615,5591.0225,350757.28
1714,1367616,5504.0254,423890.25
1715,1367617,5535.33,445228.47
1716,1367618,6167.9204,386194.72
1717,1367619,5615.7646,351755.94
1718,1367620,6959.8447,333019.72
1719,1367621,8559.481,276850.78
1720,1367622,11190.825,273639.94
1721,1367623,9109.94,294672.56
1722,1367624,11694.051,306176.1
1723,1367625,10647.5205,386463.6
1724,1367626,16646.521,211960.53
1725,1367627,11083.182,146008.78
1726,1367628,10573.708,80075.24
1727,1367629,11892.736,65310.67
1728,1367630,13193.748,60407.39
1729,1371201,9889.942,542947.7
1730,1371202,10827.993,549354.7
1731,1371203,9327.417,504233.75
1732,1371204,10517.212,474425.84
1733,1371205,19400.77,559330.1
1734,1371206,18924.375,582155.06
1735,1371207,8409.328,467685.9
1736,1371208,7734.356,290606.12
1737,1371209,7273.858,192172.73
1738,1371210,8420.89,166243.03
1739,1371211,9469.47,154477.48
1740,1371212,9008.916,118440.81
1741,1371213,11479.343,105117.375
1742,1371214,11290.547,101009.945
1743,1371215,12256.292,74804.26
1744,1371216,10193.352,55957.426
1745,1373015,5383.8857,294019.3
1746,1373016,5915.2236,278118.47
1747,1373017,5975.489,262261.16
1748,1373018,14107.347,297719.44
1749,1373019,17565.973,293071.8
1750,1373020,11118.681,294264.12
1751,1373021,11075.061,205574.94
1752,1373022,11056.69,128844.92
1753,1373023,9112.798,82393.445
1754,1373024,8421.835,77316.79
1755,1373025,8795.556,56495.914
1756,1373026,10893.096,98227.86
1757,1373027,10156.592,73608.67
1758,1373028,11050.231,82899.24
1759,1373029,11842.839,78292.22
1760,1373030,10173.7705,73143.84
1761,1374196,5587.2935,386229.28
1762,1374197,5441.2427,398404.1
1763,1374198,5684.538,406794.4
1764,1374199,5887.5996,349440.94
1765,1374200,5760.411,313992.97
1766,1374201,7132.9175,325297.03
1767,1374203,7725.316,261477.17
1768,1374204,8319.858,183892.12
1769,1374205,8718.542,192293.23
1770,1374206,9752.376,167675.19
1771,1374207,9997.808,92842.92
1772,1374209,10422.953,70216.695
1773,1374210,9834.658,53152.348
1774,1374211,10375.198,53227.14
1775,1377285,5248.727,396353.16
1776,1377286,5082.591,362113.97
1777,1377287,5413.717,354126.44
1778,1377288,6636.711,379228.2
1779,1377289,11268.381,404571.66
1780,1377290,12527.574,430028.16
1781,1377291,16080.602,423436.94
1782,1377292,14323.899,436578.94
1783,1377293,13743.485,415111.6
1784,1377294,9248.913,378721.6
1785,1377295,10734.013,265640.12
1786,1377296,13134.214,174045.44
1787,1377297,11872.72,142124.05
1788,1377298,13624.706,83469.33
1789,1377299,10568.536,71093.664
1790,1377300,12239.949,65973.22
1791,1379599,7019.6577,226859.81
1792,1379600,7168.661,225022.8
1793,1379601,8212.065,211557.58
1794,1379602,7543.849,193087.06
1795,1379603,7458.62,156961.83
1796,1379604,9276.014,179448.7
1797,1379605,11481.117,205111.45
1798,1379606,14140.23,187358.55
1799,1379607,12756.518,179757.42
1800,1379608,11785.369,132826.88
1801,1379609,9906.437,124349.37
1802,1379610,9671.043,103615.48
1803,1379611,9985.871,83029.01
1804,1379612,10010.744,72929.79
1805,1379613,9800.788,56430.117
1806,1379614,11560.139,51549.188
1807,1380475,5436.7397,444243.66
1808,1380476,5387.296,430438.22
1809,1380477,5166.5337,455012.25
1810,1380478,6151.7217,490996.6
1811,1380479,6829.4624,516217.16
1812,1380480,8257.205,467043.56
1813,1380481,7127.267,333472.56
1814,1380482,6915.628,270153.0
1815,1380483,7666.371,288618.75
1816,1380484,9429.359,290525.97
1817,1380485,10693.625,293411.25
1818,1380486,24426.754,286667.06
1819,1380487,21968.033,232314.42
1820,1380488,15817.685,123328.375
1821,1380489,15191.118,93914.055
1822,1380490,13060.254,76574.53
1823,1382002,6240.6553,281453.53
1824,1382003,6422.3306,310645.2
1825,1382004,7024.7964,316473.56
1826,1382005,7736.9443,292876.1
1827,1382006,8721.383,280422.4
1828,1382007,10566.43,310745.34
1829,1382008,11569.903,279519.0
1830,1382009,17894.4,353675.44
1831,1382010,27402.283,364956.44
1832,1382011,14809.863,289685.1
1833,1382012,15716.678,212080.81
1834,1382013,13325.728,180723.64
1835,1382014,12160.666,164244.77
1836,1382015,11427.725,124106.44
1837,1382016,11258.584,97498.3
1838,1382017,11677.988,75446.26
1839,1383083,6012.2026,628343.4
1840,1383084,6436.5522,620795.0
1841,1383085,6543.4146,569221.94
1842,1383086,6545.456,522545.66
1843,1383087,8063.9404,486382.72
1844,1383088,9792.798,464887.22
1845,1383089,12940.9795,452440.6
1846,1383090,8347.652,498325.84
1847,1383091,9609.479,430329.78
1848,1383092,11133.334,352685.38
1849,1383093,22764.643,307313.9
1850,1383094,13757.027,191205.53
1851,1383095,16437.865,151820.38
1852,1383096,12003.056,108666.8
1853,1383097,17033.66,100500.734
1854,1383098,12828.693,67303.93
1855,1384904,5607.7275,196457.84
1856,1384905,9045.289,193317.64
1857,1384906,9476.14,208729.58
1858,1384907,9525.842,207545.14
1859,1384908,9809.492,211230.7
1860,1384909,9802.998,186474.77
1861,1384910,8582.237,150667.89
1862,1384911,7395.056,148400.94
1863,1384912,7880.6,124026.87
1864,1384913,9552.722,102924.39
1865,1384914,9577.745,87220.41
1866,1384915,10268.004,97042.81
1867,1384916,12525.574,84264.12
1868,1384917,11889.425,79988.7
1869,1384918,11058.012,66529.04
1870,1384919,10653.235,47078.656
1871,1386556,5953.877,344416.47
1872,1386557,6834.166,360863.16
1873,1386558,6914.208,363287.8
1874,1386559,11451.158,383387.34
1875,1386560,8567.286,393669.28
1876,1386561,10238.835,388370.56
1877,1386562,10749.094,403575.4
1878,1386563,10054.365,420829.62
1879,1386564,13897.558,386242.2
1880,1386565,11474.433,341592.84
1881,1386566,14161.267,217379.9
1882,1386567,14337.815,165815.97
1883,1386568,13958.308,160298.23
1884,1386569,15054.402,108534.01
1885,1386570,15523.546,104623.164
1886,1386571,16799.666,99089.125
1887,1389313,8069.028,170807.86
1888,1389315,7202.9497,200811.05
1889,1389316,9059.985,288095.34
1890,1389317,10124.583,201256.25
1891,1389318,8772.023,130106.836
1892,1389319,10513.561,100189.625
1893,1389320,11209.932,90283.66
1894,1389321,9168.678,93691.47
1895,1389322,10202.721,105988.18
1896,1389323,9693.657,112273.78
1897,1389325,10088.875,89530.31
1898,1389326,9697.439,75129.34
1899,1389327,10286.668,60336.652
1900,1389328,10677.985,52495.758
1901,1390193,6138.7285,332601.16
1902,1390194,12327.011,344936.22
1903,1390195,9267.039,393429.25
1904,1390196,12730.087,416828.22
1905,1390197,12729.277,444428.62
1906,1390198,8609.93,402911.97
1907,1390201,8983.639,108197.52
1908,1390202,10576.728,98543.7
1909,1390203,11456.202,110894.8
1910,1390204,9872.653,119062.516
1911,1390205,9459.058,71427.51
1912,1390206,9595.661,68949.68
1913,1390207,12410.301,56899.27
1914,1390208,11064.392,48722.883
1915,1391800,6729.0566,558628.06
1916,1391801,8586.488,651452.5
1917,1391802,9919.706,635786.7
1918,1391803,14452.203,595179.6
1919,1391804,12107.857,565204.8
1920,1391805,10533.071,513707.0
1921,1391806,9911.968,337120.34
1922,1391807,12112.873,256270.84
1923,1391808,19676.086,195719.17
1924,1391809,11613.429,157771.33
1925,1391810,9794.984,96730.37
1926,1391811,9690.865,69169.38
1927,1391812,9941.139,48864.15
1928,1391813,11139.864,60053.12
1929,1391814,10211.073,62526.484
1930,1391815,11677.151,60336.836
1931,1393589,6469.9214,357328.47
1932,1393590,6336.8022,354664.8
1933,1393591,6885.645,320010.2
1934,1393592,7746.9834,291064.0
1935,1393593,7261.5576,269015.5
1936,1393594,7644.383,232525.7
1937,1393595,11054.087,238626.8
1938,1393596,11547.175,212093.9
1939,1393597,11743.617,203471.06
1940,1393598,8813.629,195820.28
1941,1393599,11036.628,148687.86
1942,1393600,10200.709,96794.89
1943,1393602,10416.208,62111.625
1944,1393604,10412.267,35763.99
1945,1394766,6836.4194,338814.53
1946,1394767,8786.002,327737.0
1947,1394768,16958.176,367726.94
1948,1394769,36047.555,397988.9
1949,1394770,14352.527,440336.5
1950,1394771,12229.242,465663.7
1951,1394772,11997.361,400422.16
1952,1394773,14323.383,372047.1
1953,1394774,16125.35,372700.47
1954,1394775,15396.862,334948.72
1955,1394776,12563.22,255295.27
1956,1394777,14737.235,193123.3
1957,1394778,16249.693,154314.56
1958,1394779,13497.387,135488.75
1959,1394780,15059.008,100287.81
1960,1394781,11191.647,100831.16
1961,1396144,5540.785,318843.97
1962,1396145,5757.4346,302439.7
1963,1396146,6190.7646,298663.4
1964,1396147,6818.225,281576.06
1965,1396148,6887.1943,277328.6
1966,1396149,8112.72,271188.5
1967,1396150,8510.151,246781.55
1968,1396151,7983.715,237466.94
1969,1396152,11882.197,245493.03
1970,1396153,11427.817,241785.28
1971,1396154,9616.082,195050.83
1972,1396155,10013.85,180316.16
1973,1396156,10889.905,155590.7
1974,1396157,14690.079,143745.56
1975,1396158,10954.786,96999.95
1976,1396159,12016.604,76005.97
1977,1398695,5891.088,435216.84
1978,1398696,6314.3945,387555.12
1979,1398697,7145.431,363826.5
1980,1398698,7884.471,376272.62
1981,1398699,8493.589,396085.6
1982,1398700,13055.954,382346.03
1983,1398701,10645.101,360163.03
1984,1398702,9869.313,359592.94
1985,1398703,11860.191,355872.25
1986,1398704,11987.301,333317.9
1987,1398705,12525.6455,264261.78
1988,1398706,16327.909,228670.95
1989,1398707,14313.018,151182.02
1990,1398708,10900.866,148914.25
1991,1398709,10771.716,102332.195
1992,1398710,10868.816,85922.3
1993,1400142,7120.702,375493.75
1994,1400143,7299.904,286587.9
1995,1400144,7859.1865,231907.95
1996,1400145,8608.865,210059.66
1997,1400146,9237.825,198788.5
1998,1400147,11016.775,161849.38
1999,1400148,12476.592,81941.94
2000,1400149,15192.533,87574.48
2001,1400150,9871.051,63550.887
2002,1400155,10564.82,25815.164
2003,1400156,10763.643,33962.21
2004,1400157,9845.033,30123.523
2005,1401413,4937.9746,273662.66
2006,1401414,5580.9204,259038.66
2007,1401415,5312.716,264527.72
2008,1401416,6094.3516,235360.34
2009,1401417,5177.807,233232.2
2010,1401418,6315.918,236906.0
2011,1401419,7310.15,253809.92
2012,1401420,9801.816,262873.97
2013,1401421,8737.59,276150.16
2014,1401422,10695.795,282646.28
2015,1401423,10122.214,242287.38
2016,1401424,11289.074,204294.67
2017,1401425,15974.083,118438.92
2018,1401426,11655.501,75803.81
2019,1401427,10809.577,75461.08
2020,1401428,12380.75,53299.953
2021,1402691,5264.23,462471.6
2022,1402692,6229.3774,445344.62
2023,1402693,6476.1064,460847.6
2024,1402694,7304.7065,427896.47
2025,1402695,7669.8667,408409.78
2026,1402696,7138.5645,460360.72
2027,1402697,7632.978,449655.06
2028,1402698,7858.4155,345930.78
2029,1402699,8096.2695,253952.67
2030,1402700,8568.6455,205972.48
2031,1402701,10691.696,203434.55
2032,1402702,22578.451,166605.14
2033,1402703,14549.325,151561.6
2034,1402704,11090.231,95477.36
2035,1402705,11375.408,79180.33
2036,1402706,11618.408,69898.92
2037,1404205,5634.704,306999.97
2038,1404206,5693.5483,292164.75
2039,1404207,6357.124,319131.7
2040,1404208,6367.9453,335485.9
2041,1404209,7163.521,317529.1
2042,1404210,6662.0728,225358.08
2043,1404211,7696.67,173479.53
2044,1404212,7974.512,141457.45
2045,1404213,8847.394,103955.97
2046,1404214,10133.67,93409.76
2047,1404215,9863.733,102352.51
2048,1404216,10573.351,100038.31
2049,1404217,11347.23,60078.9
2050,1404218,10431.21,47641.305
2051,1404219,10794.894,55044.61
2052,1404220,10861.367,40217.69
2053,1405545,11343.984,398555.78
2054,1405546,5058.032,351331.5
2055,1405547,0.0,327854.72
2056,1405548,18002.547,280348.8
2057,1405549,5195.482,304304.12
2058,1405550,0.0,286854.4
2059,1405551,6936.494,281257.1
2060,1405552,7783.463,268611.25
2061,1405553,7898.2754,245952.34
2062,1405554,12019.113,239921.89
2063,1405555,9763.353,202795.95
2064,1405556,14014.647,216063.75
2065,1405557,36317.07,245536.88
2066,1405558,10025.549,188973.3
2067,1405559,11836.948,118837.09
2068,1405560,9771.879,68771.305
2069,1408411,5591.703,454040.2
2070,1408412,5577.105,476547.12
2071,1408413,7410.133,479646.16
2072,1408414,13899.279,490175.72
2073,1408415,10509.478,553852.94
2074,1408416,8683.224,499814.16
2075,1408417,9972.401,498208.34
2076,1408418,9879.154,450347.0
2077,1408419,12020.07,444098.5
2078,1408420,18940.621,396107.5
2079,1408421,12397.657,258527.95
2080,1408422,13373.883,213154.34
2081,1408423,14928.965,205898.31
2082,1408424,11736.385,164487.5
2083,1408425,13045.755,105556.29
2084,1408426,12146.09,85136.78
2085,1410040,10633.347,281122.44
2086,1410041,11224.337,273696.66
2087,1410042,8662.629,231204.6
2088,1410043,9767.482,170907.14
2089,1410044,10335.417,118514.125
2090,1410045,11899.648,84213.46
2091,1410046,8080.989,76878.78
2092,1410047,10682.071,75204.39
2093,1410048,9963.343,88738.76
2094,1410049,9287.083,74385.74
2095,1410050,9044.142,63271.793
2096,1410051,10911.678,39700.08
2097,1410052,10629.006,41921.203
2098,1410053,13451.694,34253.41
2099,1410054,10894.008,28483.172
2100,1410055,11565.728,29302.209
2101,1411308,5020.1187,258949.6
2102,1411309,5678.121,269873.12
2103,1411310,5971.89,278246.88
2104,1411311,5781.703,290810.84
2105,1411312,9951.227,290815.03
2106,1411314,7239.419,339682.78
2107,1411315,8379.511,325633.94
2108,1411316,9188.956,210669.62
2109,1411317,10971.754,152538.66
2110,1411318,11356.376,132373.81
2111,1411319,10680.339,84295.73
2112,1411320,9833.039,69562.27
2113,1411322,10102.931,50703.145
2114,1411323,10508.461,43448.91
2115,1412733,9858.941,512884.34
2116,1412734,11719.328,525086.06
2117,1412735,13031.281,525335.06
2118,1412736,22424.05,542100.9
2119,1412737,11959.704,553764.3
2120,1412738,12301.109,258902.72
2121,1412739,10178.995,209450.02
2122,1412740,7892.4395,183741.95
2123,1412741,9434.87,163371.53
2124,1412742,7613.3345,145720.22
2125,1412743,8105.0728,121506.86
2126,1412744,8878.591,105790.27
2127,1412745,10199.145,79887.945
2128,1412746,13439.816,72480.04
2129,1412747,11366.876,65200.957
2130,1412748,11186.145,69921.67
2131,1414223,5508.858,375785.66
2132,1414224,4941.8247,341999.1
2133,1414225,5598.4233,325663.1
2134,1414226,5917.0073,341402.28
2135,1414227,6436.2837,348914.22
2136,1414228,6338.871,288305.72
2137,1414229,8897.864,251865.4
2138,1414230,9417.841,229195.02
2139,1414231,10629.403,185808.62
2140,1414232,11666.545,174435.55
2141,1414233,9744.475,182492.61
2142,1414235,10980.639,125074.734
2143,1414236,12979.163,55394.62
2144,1414237,9867.327,46618.633
2145,1414238,10270.921,40931.797
2146,1416786,8436.943,358859.6
2147,1416787,6931.6113,342698.56
2148,1416788,7440.4434,331136.0
2149,1416789,7573.6865,319077.12
2150,1416790,6154.566,245642.42
2151,1416791,6796.6855,213010.42
2152,1416792,8589.495,236134.08
2153,1416793,8905.278,249368.94
2154,1416794,10021.411,190600.23
2155,1416795,8775.385,121904.016
2156,1416796,10314.763,85095.484
2157,1416797,10049.29,74752.62
2158,1416798,9600.173,71921.36
2159,1416799,10479.109,61236.707
2160,1416800,10282.171,51088.668
2161,1416801,10665.584,48148.215
2162,1417898,11123.088,558460.25
2163,1417899,15173.283,583037.2
2164,1417900,10999.63,534862.75
2165,1417901,8489.187,536871.1
2166,1417902,6997.515,576411.1
2167,1417903,6229.4297,512209.2
2168,1417904,6905.3145,396794.44
2169,1417905,6979.8604,319807.16
2170,1417906,8694.809,296945.84
2171,1417907,10318.726,254763.1
2172,1417908,13011.093,221237.33
2173,1417909,11938.106,199105.19
2174,1417910,13700.17,180161.44
2175,1417911,12505.395,112383.055
2176,1417912,14879.517,102542.76
2177,1417913,12937.761,81282.09
2178,1419236,5019.708,499371.88
2179,1419237,4782.4854,490849.8
2180,1419238,5297.7017,510501.03
2181,1419239,5398.2393,531347.2
2182,1419240,5931.1284,509220.4
2183,1419241,6537.644,481902.8
2184,1419242,7111.746,457737.56
2185,1419243,6768.279,362148.72
2186,1419244,7525.034,320959.8
2187,1419245,8451.05,294020.62
2188,1419246,11619.58,239067.44
2189,1419247,14333.506,226086.86
2190,1419248,12627.604,169595.23
2191,1419249,12590.427,132076.39
2192,1419250,10151.51,85770.98
2193,1419251,11362.366,52673.723
2194,1420771,7199.716,523603.3
2195,1420772,6956.983,357370.88
2196,1420773,5640.534,371197.25
2197,1420774,6302.884,386349.16
2198,1420775,5824.7227,331214.9
2199,1420776,5380.7886,342277.62
2200,1420777,8551.038,418961.97
2201,1420778,10816.313,425779.7
2202,1420779,11211.956,369896.34
2203,1420780,10142.211,320199.16
2204,1420781,10225.373,252835.1
2205,1420782,10645.673,234142.72
2206,1420783,15595.157,238442.75
2207,1420784,16090.953,239208.06
2208,1420785,15301.849,222983.9
2209,1420786,18637.238,169169.72
2210,1422712,5380.2686,234509.86
2211,1422713,5383.0806,227611.31
2212,1422714,6067.597,237096.42
2213,1422715,6186.047,232217.69
2214,1422716,6770.256,230096.27
2215,1422717,6742.4673,208752.47
2216,1422718,7353.856,201787.0
2217,1422719,7917.625,176055.95
2218,1422720,8471.98,149700.5
2219,1422721,11318.936,146328.31
2220,1422722,9933.269,130587.055
2221,1422723,9400.693,118799.58
2222,1422724,10184.538,99734.38
2223,1422725,10846.265,61631.703
2224,1422726,11170.889,55022.406
2225,1422727,10532.86,57537.414
2226,1423724,6598.8135,418075.8
2227,1423725,6709.3633,407162.6
2228,1423726,6482.3867,370304.8
2229,1423727,6905.462,359055.12
2230,1423728,5909.353,266812.72
2231,1423729,6158.409,240789.78
2232,1423730,7572.3,243580.48
2233,1423731,7159.0957,193772.12
2234,1423732,8425.948,193506.19
2235,1423733,9281.757,151578.67
2236,1423734,9141.98,141825.45
2237,1423735,9980.322,106577.43
2238,1423736,9470.52,102681.44
2239,1423737,10401.034,92676.02
2240,1423738,11710.298,73089.08
2241,1423739,11308.715,87607.44
2242,1425663,5594.1133,362543.78
2243,1425664,5117.885,373952.72
2244,1425665,5469.0283,341137.12
2245,1425666,6592.515,319923.7
2246,1425667,5879.0728,321551.38
2247,1425668,5900.445,316947.97
2248,1425669,7032.9824,335437.84
2249,1425670,7752.746,314613.4
2250,1425671,7643.739,279850.7
2251,1425672,8806.563,231791.84
2252,1425673,9330.443,173967.14
2253,1425674,9387.812,134840.97
2254,1425675,11627.105,118656.25
2255,1425676,11469.811,87048.68
2256,1425677,14165.85,71806.555
2257,1425678,11243.293,76199.94
2258,1429533,5472.1016,380567.94
2259,1429534,5818.094,380419.44
2260,1429535,5984.207,380333.88
2261,1429536,6003.1934,360287.34
2262,1429537,5696.7295,364652.75
2263,1429538,6545.7397,388381.12
2264,1429539,7087.394,355866.44
2265,1429540,7869.0425,361907.1
2266,1429541,8839.134,355627.44
2267,1429542,9977.179,304458.72
2268,1429543,10743.358,223239.16
2269,1429544,11237.002,165717.62
2270,1429545,13884.993,133123.42
2271,1429546,15451.94,127987.76
2272,1429547,15176.694,74795.43
2273,1429548,12243.393,58560.63
2274,1430974,5352.635,387441.97
2275,1430975,6073.463,363363.4
2276,1430976,5869.2075,362042.62
2277,1430977,5545.964,354898.72
2278,1430978,5702.396,350911.94
2279,1430979,6730.7856,369646.56
2280,1430980,7795.1387,364638.97
2281,1430981,7796.164,324489.75
2282,1430982,7909.2744,284300.44
2283,1430983,8470.964,241862.53
2284,1430984,9459.965,214409.83
2285,1430985,10515.645,179799.56
2286,1430986,12659.144,130032.38
2287,1430987,10746.415,106763.88
2288,1430988,11348.393,101718.9
2289,1430989,11755.674,99789.875
2290,1433982,5979.2603,334528.5
2291,1433983,6356.4185,341065.88
2292,1433984,5385.181,342365.5
2293,1433985,6935.4653,320385.5
2294,1433986,7791.8374,324279.94
2295,1433987,7755.3037,261101.53
2296,1433988,8810.11,252977.28
2297,1433989,9622.6455,255917.25
2298,1433990,20560.281,246082.1
2299,1433991,10564.935,204938.9
2300,1433992,9809.6,123665.49
2301,1433993,12455.124,114343.68
2302,1433994,10363.539,115511.43
2303,1433995,14592.532,93877.84
2304,1433996,12084.138,66655.46
2305,1435208,5434.056,360435.22
2306,1435209,5783.109,327527.38
2307,1435210,8223.28,300190.2
2308,1435211,8221.537,267155.1
2309,1435212,6897.276,317610.62
2310,1435213,13432.331,352976.12
2311,1435214,14689.692,387689.47
2312,1435215,13389.099,393229.06
2313,1435216,16727.174,350152.62
2314,1435217,13616.87,289505.66
2315,1435218,11929.43,266449.8
2316,1435219,13297.393,242124.81
2317,1435220,14444.426,205136.0
2318,1435221,11202.143,177897.9
2319,1435222,16103.406,149271.44
2320,1435223,10547.799,109255.555
2321,1436532,6483.6353,680132.56
2322,1436533,6967.0474,779618.8
2323,1436534,7957.1724,783946.1
2324,1436535,10043.838,621795.25
2325,1436536,6827.656,605601.75
2326,1436537,6294.8774,449321.78
2327,1436538,6381.5845,377683.34
2328,1436539,7245.0435,378847.5
2329,1436540,7466.437,327976.1
2330,1436541,7993.5063,261258.88
2331,1436542,9954.81,219089.44
2332,1436543,12252.54,178490.67
2333,1436544,15397.954,125235.5
2334,1436545,11805.652,106530.6
2335,1436546,10978.292,98415.34
2336,1436547,12211.5205,83660.875
2337,1438070,4972.902,290705.38
2338,1438071,5294.4507,282697.3
2339,1438072,5844.183,252799.72
2340,1438073,5803.922,266614.38
2341,1438074,6331.988,239424.75
2342,1438075,6734.839,187544.47
2343,1438076,6169.4385,209550.38
2344,1438077,7880.6475,226281.58
2345,1438078,8847.425,245142.66
2346,1438079,12201.229,257529.02
2347,1438080,18469.191,271358.62
2348,1438081,24814.275,212197.86
2349,1438082,16726.277,136991.89
2350,1438083,21027.62,93775.22
2351,1438084,13362.158,88637.97
2352,1438085,15935.641,79589.49
2353,1442166,4930.937,274484.8
2354,1442167,8379.995,274439.3
2355,1442168,10874.127,278018.12
2356,1442169,9521.392,285212.78
2357,1442170,9502.156,291196.0
2358,1442171,9853.6,303761.53
2359,1442172,9531.289,314014.84
2360,1442173,9040.535,287111.94
2361,1442174,9558.955,233499.8
2362,1442175,10545.0,236126.03
2363,1442176,17326.238,213108.08
2364,1442177,18044.418,161247.61
2365,1442178,13333.28,145013.08
2366,1442179,14537.367,107294.87
2367,1442180,10888.657,83326.664
2368,1442181,11087.284,76540.516
2369,1444492,7258.7993,390899.25
2370,1444493,7669.676,366083.53
2371,1444494,8816.344,358445.38
2372,1444495,19911.492,386061.2
2373,1444496,12581.859,392051.62
2374,1444497,8425.888,356377.4
2375,1444498,8412.293,300045.9
2376,1444499,7215.168,260400.72
2377,1444500,7854.1133,201306.75
2378,1444501,8604.066,197652.67
2379,1444502,9730.938,128772.766
2380,1444503,10345.069,93324.445
2381,1444504,15069.222,89641.75
2382,1444505,11055.356,86165.4
2383,1444506,12652.813,72511.43
2384,1444507,10436.811,56628.883
2385,1445583,5473.0225,165591.47
2386,1445584,6603.6445,154322.3
2387,1445585,7175.483,151160.66
2388,1445586,7289.7144,146980.92
2389,1445587,11031.782,145552.47
2390,1445588,10489.988,147055.6
2391,1445589,10057.851,146875.84
2392,1445590,9284.33,134028.45
2393,1445591,11616.627,120423.56
2394,1445592,10555.403,95728.766
2395,1445593,13770.5,66571.37
2396,1445594,10373.582,66029.04
2397,1445595,13674.552,63030.645
2398,1445596,10259.882,60797.336
2399,1445597,11027.729,47701.89
2400,1445598,11163.046,46073.99
2401,1446575,9540.332,458869.3
2402,1446576,11296.761,440078.62
2403,1446577,10973.856,480244.53
2404,1446578,11015.076,496878.66
2405,1446579,7888.162,401957.8
2406,1446580,6801.38,310813.78
2407,1446581,7194.051,286888.0
2408,1446582,7986.701,275211.72
2409,1446583,9191.17,271884.03
2410,1446584,8542.928,236244.94
2411,1446585,11837.198,236239.12
2412,1446586,11262.463,198295.88
2413,1446587,21209.154,180616.98
2414,1446588,14303.472,151298.78
2415,1446589,11437.543,75891.72
2416,1446590,11704.345,65874.98
2417,1453628,7053.2827,399581.97
2418,1453629,6869.189,419201.8
2419,1453630,7630.62,438066.0
2420,1453631,8928.76,407678.2
2421,1453632,8698.469,379974.3
2422,1453633,9059.477,360911.12
2423,1453634,10709.564,311997.38
2424,1453635,9156.08,275470.25
2425,1453636,11394.735,288671.38
2426,1453637,8420.597,268063.16
2427,1453638,9727.804,200563.08
2428,1453639,10201.1,122368.016
2429,1453640,13045.332,101756.65
2430,1453641,12915.809,87282.61
2431,1453642,12057.565,82836.914
2432,1453643,15457.878,73290.22
2433,1454804,6173.7085,370128.56
2434,1454805,6715.909,343691.22
2435,1454806,5728.357,315609.25
2436,1454807,6817.336,281801.94
2437,1454808,7335.4785,257430.14
2438,1454809,7764.8027,263072.28
2439,1454810,8579.662,271935.25
2440,1454811,10745.538,233917.23
2441,1454812,12812.131,238493.67
2442,1454813,9828.608,183897.4
2443,1454815,10173.002,60244.49
2444,1454816,10577.727,55566.137
2445,1454817,11810.26,47705.414
2446,1454818,11063.916,46191.203
2447,1454819,10543.427,43091.43
2448,1455857,6583.797,263506.28
2449,1455858,6587.897,282640.84
2450,1455859,6708.0947,284464.62
2451,1455860,7195.374,287592.62
2452,1455861,7555.8335,287552.38
2453,1455862,8369.216,265950.44
2454,1455863,11288.825,218691.81
2455,1455864,8640.099,202268.7
2456,1455865,13216.849,214489.58
2457,1455866,12255.475,143758.8
2458,1455867,10035.158,99534.21
2459,1455868,12475.252,82693.24
2460,1455869,12332.874,81016.34
2461,1455870,9952.971,74622.65
2462,1455871,10478.233,67033.94
2463,1455872,11051.475,97409.35
2464,1458208,6110.3555,173866.17
2465,1458209,6225.997,169074.86
2466,1458210,6784.1313,164136.4
2467,1458211,6457.939,153494.89
2468,1458212,6387.3135,146918.27
2469,1458213,7126.748,143816.88
2470,1458214,7056.1455,146294.19
2471,1458215,8627.264,139379.84
2472,1458216,9364.25,126396.25
2473,1458217,8819.445,136475.39
2474,1458218,13941.901,179957.61
2475,1458219,16134.126,199506.34
2476,1458220,17743.62,181330.83
2477,1458221,19355.723,170876.64
2478,1458222,12551.298,127689.39
2479,1458223,15682.45,119587.195
2480,1459291,13053.519,347415.03
2481,1459292,9778.709,366993.78
2482,1459293,8852.166,426561.3
2483,1459294,8752.699,424655.06
2484,1459295,6803.743,371700.7
2485,1459296,7279.147,336583.8
2486,1459297,7451.134,332655.8
2487,1459298,7468.8647,354750.47
2488,1459299,8895.4,368436.2
2489,1459300,9301.242,302290.47
2490,1459301,9173.796,226179.28
2491,1459302,9481.498,175599.36
2492,1459303,11074.405,163166.39
2493,1459304,12806.142,128905.79
2494,1459305,14277.502,114963.266
2495,1459306,12855.426,92109.7
2496,1460046,8876.052,369127.12
2497,1460047,12591.518,397636.03
2498,1460048,11944.35,385971.66
2499,1460049,10284.02,382378.16
2500,1460050,8788.229,428108.44
2501,1460051,12153.38,400192.03
2502,1460052,11815.571,391658.9
2503,1460053,13508.703,341861.6
2504,1460054,13867.177,256254.44
