,Unnamed: 0,Unnamed: 0.1,ProjGalaxyID,DescGalaxyID,DescID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry,Starmassmergerfrac,BHmassmergerfrac,DMmassmergerfrac,Gasmassmergerfrac
128,33515,128,1135064,1135336,1135335,1.7369658,,,2.6786517999999995,,439251940.0,3621004.2,63647980000.0,,0.41328028,665519700.0,1.5334633e-08,100.62742,29.245836,0.2928436270505166,,,0.3936577275204547,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
129,33875,129,1165952,1165952,1165952,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165952.png,5.7888565000000005,,11840282000.0,5463367.5,102282730000.0,,0.6529297,21011986000.0,1.2435552e-07,133.7702,14.038378,0.591252117370755,,,0.6432573913141084,,,,,galface_1165952.png,RefL0050N0752galface_1165952.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1165952.png,0.2498537050409432,0.4762786411931372,1.5624003778425226,1.8580191506740087,0.0014806018483621286,0.0014806018483621286,8.195337285053772e-05,0.003125698628179633,0.0,0.0,21,64.96681976318361,16.232200622558597,6022.364512557463,2868.3235868106385,0.40056911891691216,0.0634070336818695,1.8783180698044268,113.37704918032787,47.73770491803279,0.1837755433420304,2.6477474534217564,0.002592347486690013,1.2202592453164205,-0.057336122086569574,7.640168833915258,126.24062232312988,128.77469968363607,0.9625559593935347,1.0,0.9505360841393422,
130,33876,130,1165952,1165953,1165952,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165953.png,5.8558393,,11396934000.0,5463367.5,107605310000.0,,1.1549343,19906644000.0,8.671682e-08,136.90068,12.764021,0.5818372677385188,,,0.6475417603633047,,,,,galface_1165953.png,RefL0050N0752galface_1165953.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1165953.png,0.2314456004680401,0.4327928963356529,1.400980051178046,1.7369662968712938,0.008540958190346521,0.008540958190346521,0.00012076295994112998,0.007417341530979125,135446605334451.05,0.0,47,69.67583465576172,16.126165390014652,6496.611977438985,2811.687514084712,0.3727577595847372,0.06299283355474472,1.904902927738511,112.38251366120218,46.743169398907106,0.2155935946872222,2.573797474016781,0.06423472163716189,1.0054011201708084,-0.047866015632105234,7.047888640782981,129.73923315703908,126.22272533439043,,,,
131,33877,131,1165952,1165954,1165953,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1165954.png,5.584185,,10745387000.0,5463367.5,107624700000.0,,1.6110194,18451413000.0,3.6651684e-09,137.89316000000002,10.666181,0.5412084636283709,,,0.6540486949296862,,,,,galface_1165954.png,RefL0050N0752galface_1165954.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1165954.png,0.24666398021373825,0.4451794070417412,1.3078721196987764,1.3383398377562008,0.0021716036428086147,0.0021716036428086147,0.00017057513719705045,0.003341685711962325,0.0,0.0,75,69.03920745849611,17.029485702514652,6681.6395613888135,2974.528338005712,0.3728102488810146,0.06652142852544785,1.7896742350022687,113.37362637362637,49.72527472527472,0.2303729722046278,2.4164038628660918,0.08838213406612333,1.0380641351579507,-0.03596679914261994,8.329330657748951,127.7375199762029,127.75972294420632,,,,
132,33878,132,1165952,1165955,1165954,0.27090108,,,5.642722,,9935132000.0,5463367.5,113160570000.0,,1.8102297,16927154000.0,1.8332454e-08,139.37712,17.111324,0.5296376161818834,,,0.6635055511556363,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
133,34238,133,1165952,1165956,1165955,0.36566857,,,5.2267275,,9176271000.0,5463367.5,115099590000.0,,2.1560793,15425561000.0,1.2512805e-07,140.2475,19.50074,0.4822488553094471,,,0.6136228361416314,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
134,34598,134,1165952,1165957,1165956,0.5031073,,,4.6956440000000015,,7986964000.0,5463367.5,116699270000.0,,1.8662839,13253485000.0,2.0459208e-10,140.13556,21.885176,0.3995880494202234,,,0.577981816790564,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
135,34958,135,1165952,1165958,1165957,0.6151898,,,4.2867117,,7027873000.0,5463367.5,115118980000.0,,2.1249583,11571064000.0,1.6893885e-08,138.3426,23.412027,0.35900982045222085,,,0.5126110471970988,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
136,35318,136,1165952,1165959,1165958,0.7356295999999999,,,3.8874574,,6159216000.0,5463367.5,114934776000.0,,2.065968,10016181000.0,2.548738e-08,138.6389,21.461613,0.31286179583681817,,,0.4921539136880258,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
137,35678,137,1165952,1165960,1165959,0.86505055,,,3.5257332000000003,,5304214000.0,5463367.5,111502720000.0,,2.2711442,8483166700.0,6.0367747e-05,137.1938,22.143324,0.3012966930784231,,,0.3926482251773422,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
