,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,Gasmass,DMmass,M200,R200,SF_MassFromSNII,NSF_MassFromSNII,Stars_MassFromSNII,SF_MassFromSNIa,NSF_MassFromSNIa,Stars_MassFromSNIa,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,KappaCoRot,DMEllipticity,StellarEllipticity,name1,filename,image
172,2.220446e-16,0.018931853,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1411308.png,7.526563,81.22719,20683323000.0,20257806.0,5375550500.0,903394100000.0,946542740000.0,206.95248,451761570.0,894617100.0,4191485400.0,7728649.5,11906367.0,41339904.0,0.71320647,40784850000.0,1.798877e-06,167.48521,44.40109,0.5689659217580606,0.4499579540732143,0.38365864841705977,0.5630479368892128,galface_1411308.png,RefL0050N0752galface_1411308.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1411308.png
173,2.220446e-16,0.023341432,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1420771.png,3.6168368,94.42515,20764606000.0,17270508.0,4110745600.0,888677100000.0,863036900000.0,200.67134,184869650.0,403171040.0,4807865300.0,3631567.0,6759325.0,47951612.0,0.41595232,38700315000.0,2.5934517e-07,187.25383,15.169081,0.6436426361607268,0.5153134152968052,0.21837023322329197,0.5488001821444064,galface_1420771.png,RefL0050N0752galface_1420771.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1420771.png
174,2.220446e-16,0.022708558,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1086825.png,4.82737,85.01373,20918570000.0,10863839.0,2572773400.0,318957320000.0,160973300000000.0,1146.5822,277845760.0,57059070.0,4480035300.0,4810584.5,670496.4,47394170.0,1.2190937,37723333000.0,8.412495e-07,162.40994,9.690637,0.6760010533681131,0.5737317744009194,0.24467227577909367,0.6591020892598989,galface_1086825.png,RefL0050N0752galface_1086825.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1086825.png
175,2.220446e-16,0.021370571,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1419236.png,8.410929,90.18856,20927934000.0,20005514.0,5146948000.0,899913550000.0,885648060000.0,202.41463,687240640.0,479143550.0,4461770000.0,10193519.0,6595647.0,46383596.0,1.0199856,39414465000.0,1.2276482e-07,176.60698,21.13901,0.7761634071302639,0.6727398626664711,0.408520749967614,0.7286098087918602,galface_1419236.png,RefL0050N0752galface_1419236.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1419236.png
176,2.220446e-16,0.018823763,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2148400.png,12.905998,91.952255,20939977000.0,10892914.0,7871584000.0,1469904800000.0,1418308200000.0,236.81816,996067100.0,1991860600.0,4481727500.0,12804295.0,21253016.0,44387864.0,1.5445148,44134613000.0,2.523908e-05,172.33795,38.716778,0.7408971170424183,0.6995760961522813,0.39172598988561635,0.7853582104523734,galface_2148400.png,RefL0050N0752galface_2148400.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2148400.png
177,2.220446e-16,0.024429442,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1394766.png,3.0211523,88.80015,21036132000.0,22434276.0,2247302100.0,949639500000.0,953939070000.0,207.48428,52431508.0,431649280.0,4980034000.0,1457263.8,6501340.5,50568470.0,0.12348703,38615577000.0,2.2078152e-07,177.95197,7.0732822,0.6529314009605567,0.5302230239596406,0.2917924083678193,0.5916205647802726,galface_1394766.png,RefL0050N0752galface_1394766.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1394766.png
178,2.220446e-16,0.019513631,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1348196.png,5.1868024,87.85408,21109514000.0,26088424.0,8330663400.0,1140505800000.0,1096962740000.0,217.38023,381750880.0,558492800.0,4168726300.0,5998700.5,6818619.0,41474464.0,0.82823014,39336980000.0,3.9512903e-05,179.28525,23.274445,0.1602608623296614,0.282433667422771,0.42604684661001735,0.4748363353688374,galface_1348196.png,RefL0050N0752galface_1348196.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1348196.png
179,2.220446e-16,0.021227516,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1491540.png,4.1750903,86.77603,21155054000.0,25186256.0,5512618000.0,667804500000.0,669333600000.0,184.37071,392017250.0,493346560.0,4415300600.0,6676719.5,6962696.0,45169524.0,0.7264079,38807757000.0,0.00045409988,168.34888,6.267229,0.6493797039381973,0.5526259147327253,0.2737461599315977,0.6381107955700206,galface_1491540.png,RefL0050N0752galface_1491540.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1491540.png
180,2.220446e-16,0.022344964,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1386556.png,3.7992437,92.40102,21269029000.0,19489670.0,6497885000.0,974216360000.0,983343800000.0,209.5948,323139460.0,536332300.0,4585066500.0,5516101.5,5654903.0,50636508.0,0.77533364,39249590000.0,0.00012188975,182.25037,7.0175695,0.7461276269464421,0.5790506225066896,0.20541519427575328,0.6443791262762932,galface_1386556.png,RefL0050N0752galface_1386556.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1386556.png
181,2.220446e-16,0.02248869,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1276915.png,4.2748976,84.52842,21279668000.0,21162484.0,3985675500.0,647939360000.0,2514987000000.0,286.6426,223222930.0,276271070.0,4606841300.0,5208585.5,4110253.8,48359324.0,0.37581396,38826754000.0,1.3319844e-07,174.19624,21.316357,0.6653363044471873,0.5718794069519886,0.4124203103780075,0.6546202588670843,galface_1276915.png,RefL0050N0752galface_1276915.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1276915.png
182,2.220446e-16,0.022797838,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1402691.png,6.652887,87.85088,21321808000.0,16415244.0,4829614600.0,978831300000.0,1023715200000.0,212.42564,522915300.0,331211330.0,4854509000.0,8911181.0,4716023.0,49755964.0,0.8956732,40467610000.0,5.3217063e-06,174.61142,29.470469,0.5597450844591748,0.5221059023001412,0.26284432718342454,0.6421069903623982,galface_1402691.png,RefL0050N0752galface_1402691.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1402691.png
183,2.220446e-16,0.019979762,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1313449.png,7.6488576,87.65948,21711820000.0,12922263.0,8799144000.0,1251998800000.0,1223120300000.0,225.4194,859070900.0,1043216600.0,4415427000.0,12005515.0,10849533.0,44889740.0,1.7182457,41177346000.0,6.1859784e-05,182.13821,39.67943,0.6449871688842355,0.5916675516262684,0.4777643128452803,0.7352079207180298,galface_1313449.png,RefL0050N0752galface_1313449.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1313449.png
184,2.220446e-16,0.023950927,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1408411.png,3.815516,85.811584,21811585000.0,27804016.0,3403477800.0,945150700000.0,904625300000.0,203.84271,333359460.0,258279340.0,5118049300.0,7967803.5,3795259.0,51245596.0,0.69111454,40494748000.0,2.197986e-05,172.69746,28.194656,0.6112117564442381,0.5191557942523788,0.36734056999297426,0.6255109486814106,galface_1408411.png,RefL0050N0752galface_1408411.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1408411.png
185,2.220446e-16,0.019641155,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1330646.png,5.241734,85.11307,21819068000.0,26653864.0,6462635000.0,1149396200000.0,1061868100000.0,215.03934,287209380.0,872635970.0,4428898300.0,5635068.5,9963538.0,42680290.0,0.6556811,41332834000.0,0.0031774333,176.51881,31.399935,0.09161877692202314,0.22973556041721355,0.41093474911014394,0.5304947521416723,galface_1330646.png,RefL0050N0752galface_1330646.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1330646.png
186,2.220446e-16,0.019211723,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2297802.png,7.1087794,90.555954,21825104000.0,10982611.0,9129164000.0,1440596600000.0,1308004300000.0,230.51137,626638660.0,1234229600.0,4234215000.0,9020420.0,13905126.0,41099424.0,1.5722435,40666210000.0,8.873191e-06,176.04514,32.294468,0.38410981098465546,0.40942535831835225,0.21616307463498685,0.5642364045239039,galface_2297802.png,RefL0050N0752galface_2297802.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2297802.png
187,2.220446e-16,0.021722114,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1377285.png,5.243421,81.55004,22120139000.0,18880754.0,6396065300.0,968292760000.0,923386050000.0,205.24721,354932130.0,754909900.0,4830040000.0,4293013.0,10607555.0,44987372.0,0.8985512,41010130000.0,1.3222262e-07,164.80887,29.399517,0.29880420431485966,0.2256832237497447,0.24670644148541354,0.40578924512277215,galface_1377285.png,RefL0050N0752galface_1377285.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1377285.png
188,2.220446e-16,0.009791983,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2196040.png,5.6988993,109.434425,22190244000.0,96898250.0,8242556400.0,3645899500000.0,3819258800000.0,329.46832,321177920.0,2151415000.0,2585991000.0,2792732.5,24745942.0,13786079.0,1.3634272,43952050000.0,9.892583e-06,239.85004,59.231224,0.08814690733810626,0.17038412264452177,0.4279177559623293,0.4288136060385038,galface_2196040.png,RefL0050N0752galface_2196040.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2196040.png
189,2.220446e-16,0.018797271,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2280009.png,5.232039,90.338394,22425209000.0,30803272.0,5542909000.0,1618617000000.0,2164492000000.0,272.64478,264445220.0,1084784600.0,4504465400.0,5276733.0,14890267.0,44020996.0,0.7085727,44009066000.0,0.007131842,185.30827,39.88417,0.5109903292527375,0.38798864735357214,0.18568464249143413,0.44471157766160563,galface_2280009.png,RefL0050N0752galface_2280009.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2280009.png
190,2.220446e-16,0.017669806,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1367615.png,4.95178,93.9245,22493831000.0,36283668.0,4522315300.0,1187594600000.0,1159172300000.0,221.40698,195743870.0,672161300.0,4166736400.0,4286408.5,8799742.0,40812800.0,0.3203405,42872766000.0,0.0028955832,187.22499,18.823345,0.19939862500128258,0.29409401046984895,0.39620116584079834,0.47714936768211047,galface_1367615.png,RefL0050N0752galface_1367615.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1367615.png
191,2.220446e-16,0.020011509,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1315366.png,9.893156,84.92102,22623488000.0,14533873.0,8303207000.0,1139100100000.0,1216946200000.0,225.02377,939650240.0,1466110200.0,4860665000.0,12451503.0,16499606.0,47811444.0,1.4830686,45192303000.0,2.469674e-09,172.8976,40.06022,0.6989875057045017,0.6524342148540476,0.34798593055085814,0.7213831753742442,galface_1315366.png,RefL0050N0752galface_1315366.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1315366.png
192,2.220446e-16,0.024028175,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1257778.png,3.4394531,95.63937,22627674000.0,22967516.0,1400956700.0,331144000000.0,6164655400000.0,386.47925,223458270.0,29575606.0,5091814400.0,3742172.2,518889.84,57517156.0,0.46467838,41146778000.0,7.0558426e-06,193.04503,7.0667706,0.6418904261645997,0.5139570313169266,0.25087729088618516,0.5757176044450482,galface_1257778.png,RefL0050N0752galface_1257778.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1257778.png
193,2.220446e-16,0.017521463,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1186136.png,5.1859217,86.9984,22903128000.0,21422056.0,3638277600.0,1264612100000.0,9125770000000.0,440.46466,299753200.0,528762050.0,4233806000.0,7022874.0,6802962.0,40835200.0,0.95132124,44259070000.0,0.0011198163,169.15833,72.804825,0.39245387402537824,0.3550117778157941,0.28972927509069224,0.5426035637747582,galface_1186136.png,RefL0050N0752galface_1186136.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1186136.png
194,2.220446e-16,0.022154965,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1430974.png,6.534506,88.82319,22908084000.0,7292137.5,5789258000.0,762922600000.0,818420100000.0,197.15248,562855400.0,498581540.0,4798685700.0,9357612.0,6658499.5,54645470.0,0.9079135,41940705000.0,2.570594e-08,174.37215,12.521235,0.8077616694709502,0.6962964858376742,0.4505303686784492,0.7389753072961758,galface_1430974.png,RefL0050N0752galface_1430974.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1430974.png
195,2.220446e-16,0.024436425,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1115535.png,4.305138,87.10907,22909410000.0,10895885.0,2570361600.0,347567400000.0,33982356000000.0,682.70374,593522900.0,58751052.0,5319598000.0,7468525.0,993562.44,51367630.0,1.2882048,41439945000.0,5.8399974e-07,169.79193,7.7530684,0.6825074927767563,0.5901644833251073,0.09035975158537923,0.5892294788494511,galface_1115535.png,RefL0050N0752galface_1115535.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1115535.png
196,2.220446e-16,0.020229036,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1351451.png,5.9800377,90.56006,22912328000.0,20893588.0,4767828500.0,1117548000000.0,972110500000.0,208.80254,319194370.0,1609239600.0,4798760400.0,3739541.5,17423282.0,45943760.0,0.8878629,44127916000.0,1.4892876e-06,169.76381,26.575602,0.11944299473912556,0.12178903713844517,0.4603054261860746,0.5583844499438829,galface_1351451.png,RefL0050N0752galface_1351451.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1351451.png
197,2.220446e-16,0.022467745,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1096782.png,4.51981,98.98942,22974413000.0,14821151.0,2459924200.0,127199000000.0,160973300000000.0,1146.5822,434634500.0,8844043.0,4940775400.0,6011478.5,104231.53,50845868.0,2.0288465,41442920000.0,2.326614e-05,170.97401,5.7634068,0.6934884465845889,0.5528150954014202,0.23948808357902907,0.6275774729752515,galface_1096782.png,RefL0050N0752galface_1096782.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1096782.png
198,2.220446e-16,0.020188062,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1340561.png,6.2715354,86.26844,23079916000.0,20027216.0,4727804400.0,1186344100000.0,1170268600000.0,222.11136,388453440.0,874774200.0,4790412300.0,8685312.0,10455623.0,47502628.0,0.6422208,44129997000.0,0.00050409324,173.08609,25.836542,0.4931681348380109,0.371734453105493,0.2536812920149065,0.5046612677499542,galface_1340561.png,RefL0050N0752galface_1340561.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1340561.png
199,2.220446e-16,0.021061284,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1417898.png,4.988282,93.07334,23126750000.0,16346145.0,3016544500.0,831689500000.0,840961300000.0,198.94351,268668740.0,483527580.0,4775503000.0,4828463.0,6284239.5,49794736.0,0.9688286,43003224000.0,3.5853413e-05,178.11523,10.84157,0.6401186972019849,0.5453068694026201,0.34952511838854905,0.6684748751137564,galface_1417898.png,RefL0050N0752galface_1417898.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1417898.png
200,2.220446e-16,0.020854846,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1390193.png,4.7119308,89.68843,23206695000.0,18173578.0,3563483400.0,1005124260000.0,1021966200000.0,212.30399,313893100.0,884131800.0,4920622600.0,6724698.0,11717299.0,47208330.0,0.48410234,43994790000.0,3.2033384e-07,173.09511,31.460394,0.38561182585987175,0.3178349992709159,0.3122656039246431,0.3696977900367878,galface_1390193.png,RefL0050N0752galface_1390193.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1390193.png
201,2.220446e-16,0.0121636875,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2292209.png,5.699537,105.11706,23333257000.0,68600420.0,6003138600.0,2279383000000.0,2361578000000.0,280.678,101035450.0,576880800.0,3203628300.0,1804796.0,7725598.5,28225466.0,0.32344496,46115700000.0,2.9790397e-05,224.66005,28.79111,0.07236491864878092,0.22056521106552657,0.4891791189366068,0.5927163958878643,galface_2292209.png,RefL0050N0752galface_2292209.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2292209.png
202,2.220446e-16,0.024911718,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_414047.png,4.0118856,84.1101,23675826000.0,16479985.0,1452068200.0,114731180000.0,13705071000000.0,504.40668,379444670.0,8837345.0,5511558700.0,8251214.5,244164.19,52911256.0,1.0087172,41934823000.0,1.2102868e-06,163.23703,6.475586,0.7375502849935152,0.5816048774747382,0.16690721201958558,0.632227225667695,galface_414047.png,RefL0050N0752galface_414047.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_414047.png
203,2.220446e-16,0.022735618,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1429533.png,5.262469,89.938965,23850742000.0,10931008.0,7441107000.0,846232160000.0,857455400000.0,200.23819,616791000.0,570921400.0,5146108400.0,9370713.0,6677667.5,56454180.0,1.3048118,43528765000.0,0.000990222,172.72662,12.42905,0.7432392954741636,0.6527517905890449,0.20843135589421924,0.6693107834418992,galface_1429533.png,RefL0050N0752galface_1429533.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1429533.png
204,2.220446e-16,0.01833529,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2368739.png,7.3869476,94.493416,23871780000.0,24437344.0,7775242000.0,1497429000000.0,1492255400000.0,240.86621,679836800.0,1041526300.0,4694529000.0,9525124.0,11827052.0,46163784.0,1.324988,47207522000.0,0.0016548273,189.21623,40.612404,0.418289091472543,0.39180061774873287,0.1933497442985005,0.48493462645063556,galface_2368739.png,RefL0050N0752galface_2368739.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2368739.png
205,2.220446e-16,0.021523915,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1255346.png,5.345629,94.03212,24048214000.0,20364330.0,8190451000.0,262793900000.0,6909987400000.0,401.47327,1062189760.0,159506600.0,5045382000.0,13101562.0,1928634.1,53361536.0,2.6688006,44263244000.0,2.1233097e-06,180.2506,19.728365,0.7873902037020565,0.6898458785523943,0.23031342683740752,0.7104103614057811,galface_1255346.png,RefL0050N0752galface_1255346.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1255346.png
206,2.220446e-16,0.022310348,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1398695.png,4.6084833,89.54169,24127660000.0,19458890.0,5110106000.0,1010446760000.0,994004960000.0,210.35173,496259300.0,369757200.0,5205699600.0,7659766.5,4504314.0,52534110.0,1.3979458,43620590000.0,0.0005387644,182.0406,19.016064,0.41625624845506337,0.41872382067008007,0.3502273047723632,0.6452315266089013,galface_1398695.png,RefL0050N0752galface_1398695.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1398695.png
207,2.220446e-16,0.025337107,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_53256.png,5.22551,86.42482,24339526000.0,16308425.0,233494900.0,91269160000.0,44326650000000.0,745.9659,69860590.0,0.0,5745514000.0,1810059.6,0.0,59969708.0,0.27433813,43695006000.0,1.2098891e-05,164.70088,7.5633154,0.6886660668046028,0.5223289694089845,0.23658337857386713,0.6949369154037361,galface_53256.png,RefL0050N0752galface_53256.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_53256.png
208,2.220446e-16,0.020634633,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1131235.png,8.037228,91.497894,24521314000.0,12675860.0,5644265000.0,1091623400000.0,19410438000000.0,566.44763,607456260.0,724480800.0,5200089000.0,10717770.0,9970079.0,52570830.0,0.81101173,47000826000.0,0.00012356024,184.65593,34.0992,0.5447484930373871,0.5368428443320487,0.3781690897393297,0.675311646315113,galface_1131235.png,RefL0050N0752galface_1131235.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1131235.png
209,2.220446e-16,0.02620502,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1382002.png,2.786696,93.72204,24534411000.0,18376580.0,4291490800.0,972733100000.0,995430200000.0,210.44879,293366200.0,1052501000.0,6339800600.0,4841105.5,12045443.0,65804108.0,0.5959431,46931300000.0,6.2114196e-07,184.52687,3.166652,0.6573166636691825,0.48886261634612366,0.28493248639009117,0.5207228281132222,galface_1382002.png,RefL0050N0752galface_1382002.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1382002.png
210,2.220446e-16,0.022555958,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1474323.png,4.158671,93.614075,24571075000.0,17494804.0,2326237400.0,675996760000.0,713525040000.0,188.34583,258276930.0,272148640.0,5247029000.0,4982452.5,3339372.2,57420744.0,0.7337495,44658730000.0,2.384022e-06,185.44272,7.1917696,0.7950187925933299,0.6198672229610207,0.4733440850420503,0.700069433154257,galface_1474323.png,RefL0050N0752galface_1474323.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1474323.png
211,2.220446e-16,0.019386422,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1400142.png,6.4073925,83.89725,24785138000.0,16504857.0,4261973000.0,859572500000.0,874710240000.0,201.58401,521297280.0,863474560.0,4864307700.0,7851480.0,9810992.0,45506228.0,1.2253877,46200332000.0,3.3713032e-08,157.56946,11.532256,0.6566227407687,0.5179868776499023,0.3518920284799003,0.6550796685088711,galface_1400142.png,RefL0050N0752galface_1400142.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1400142.png
212,2.220446e-16,0.016111977,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2321744.png,5.534851,109.333824,24819022000.0,43425000.0,2968301000.0,1902342600000.0,1826891200000.0,257.67715,293750980.0,1451505700.0,4485624300.0,3449005.5,19427302.0,37608436.0,1.022545,49177760000.0,2.017984e-05,204.07494,53.298225,0.05748595542654622,0.1730531153092435,0.37591592163758136,0.3410552660627214,galface_2321744.png,RefL0050N0752galface_2321744.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2321744.png
