,Unnamed: 0_x,Unnamed: 0.1,z_x,Z,face_x,HalfMassRadius,VelDisp,Starmass,BHmass,Gasmass,DMmass,M200,R200,SF_MassFromSNII,NSF_MassFromSNII,Stars_MassFromSNII,SF_MassFromSNIa,NSF_MassFromSNIa,Stars_MassFromSNIa,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,KappaCoRot,DMEllipticity,StellarEllipticity,name1_x,filename,image,btdradius,btdintensity,n_total,n2d,n_disca,n_bulgea,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disca_error,n_bulgea_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,asymmerror,BulgeToTotal,logBHmass,logmass,sSFR,logsSFR,sDMmass,logsDMmass,logDMmass,logSFR,dtototal,dtbradius,dtbintensity,ZBin,categoryn,categorybt,categoryn2d,colourn,colourbt,colourn2d,vHsqrd,Unnamed: 0_y,z_y,face_y,StarmassType,name1_y
138,138,138,2.220446e-16,0.021716487000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1304142.png,4.4553385,83.33035,17198502000.0,16272315.0,7983932400.0,802575300000.0,1152068000000.0,220.95648,579637400.0,430210880.0,3576714000.0,8458591.0,4159817.0,36750230.0,1.235847,31175404000.0,1.5129477e-07,163.99347,27.621145,0.5455793747860138,0.4607420459080437,0.2285909558868837,0.5071082028812068,galface_1304142.png,RefL0050N0752galface_1304142.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1304142.png,0.15846433518739386,0.3863319299614291,1.2316547816853287,1.88429355948854,1.0517686753624156,0.614296962194198,1.0088931710075275,0.5489729042822984,0.5489729042822984,12.440167249492555,6.774414274737651,38.17995523590998,6.503564130913534,35.36651342797682,34.98100226266034,126,75.59739685058594,11.979491233825685,4753.672174670406,1836.4953456443616,0.2975291693894651,0.046794887632131583,1.505149978319906,119.34426229508196,59.67213114754098,0.216647364250373,0.00637185762727429,0.4544206252139862,7.211449342746668,10.235490621240936,71.8578280829342,1.8564740864303944,0.021429144405515594,-1.6689951685466549,11.904485789787591,0.09196470767133115,0.6136680700385708,6.310568234911901,2.588447711530959,"(0.0216, 0.0232]",disc,border,bulge,b,purple,r,3.4777407569128544,138,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1304142.png,17742412000.0,galface_1304142.png
139,139,139,2.220446e-16,0.02332941,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1094187.png,4.7448425,78.99557,17401663000.0,14572156.0,469996320.0,226127250000.0,160973300000000.0,1146.5822,143283380.0,0.0,3862099500.0,2774498.5,0.0,37991892.0,0.37092584,31413944000.0,5.135564e-05,153.04863,7.2010107,0.5230900390707428,0.4524294950471255,0.1785440951095777,0.4219255356483271,galface_1094187.png,RefL0050N0752galface_1094187.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1094187.png,0.40672207008356975,0.6982320468578824,1.724222320771155,1.4459522384768582,2.0,0.010000000000000002,2.6159297619671125,3.565335322842922e-05,3.565335322842922e-05,7.449996274648275,4.778988133584899,12.030391911590767,1.4421236340154613,12.826555927437505,6.3413796433334815,0,61.74149703979492,25.111629486083984,5257.0780837807615,3670.660390929956,0.5945247746081592,0.09809230268001556,1.942999912089471,114.375,46.7445652173913,0.17588111678919324,0.01173114417250408,0.4769099609292572,7.163523811868295,10.2405907538695,21.315539784904466,1.3286963349956846,0.07695517899766614,-1.1137621473149997,11.3543529011845,-0.43071291113481563,0.3017679531421176,2.458681427822514,1.4321886319886132,"(0.0232, 0.0317]",bulge,border,border,r,purple,purple,93.64282046241429,139,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1094187.png,17717174000.0,galface_1094187.png
140,140,140,2.220446e-16,0.020803737,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1446575.png,5.175905,86.081215,17417142000.0,15404633.0,913451700.0,897363740000.0,831005400000.0,198.16922,176620220.0,131094330.0,3562765800.0,4721232.5,1693210.6,36309490.0,0.38528118,32159007000.0,4.4869816e-07,167.76143000000005,12.987296,0.6357006687908547,0.5465065287275129,0.32962797187837845,0.6287766518060989,galface_1446575.png,RefL0050N0752galface_1446575.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1446575.png,0.4016514932788448,0.6908806160891162,1.8154578579977259,1.4689327210610068,1.6759236766026986,0.35350384073742386,2.059195508068417,0.0011612942206934013,0.0011612942206934013,3.0739804131342314,5.262303751148571,29.1248595589536,1.7488506984293308,20.11831056237353,5.772088594873483,3,63.67094039916992,25.573528289794922,4818.919669601891,3329.298190218515,0.5888950352603172,0.0998965948820114,1.8972830148901223,114.36813186813187,47.736263736263744,0.15143083112290234,0.0012437084655848721,0.36429933120914526,7.187651356143809,10.240976892608508,22.120803746102546,1.344800902748195,0.019409233094263425,-1.7119916242978561,11.952968516906363,-0.4142222046432969,0.3091193839108838,2.489720607874734,1.447428074709525,"(0.0207, 0.0216]",bulge,disc,border,r,b,purple,2.797006527047944,140,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1446575.png,18106542000.0,galface_1446575.png
141,141,141,2.220446e-16,0.023843529,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1442166.png,3.345893,82.34258,17604528000.0,13001708.0,4759529000.0,798619660000.0,808206340000.0,196.33217,128718744.0,391726940.0,4038657500.0,3377930.2,5473330.5,42621076.0,0.21068347,32363130000.0,6.724961599999999e-06,165.43,10.15294,0.5635306159541154,0.4880908539843489,0.13531585842643126,0.5334053996457124,galface_1442166.png,RefL0050N0752galface_1442166.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1442166.png,0.4890744722297362,0.7952938836004203,2.1593758117857123,1.4774993711153035,2.0,0.36039130009746095,4.655019697868937,0.006333795548026239,0.006333795548026239,10.031459337865067,11.144453289358463,7.231714429499243,0.4232958851092241,7.687049012650143,13.729577109074832,23,54.068321228027344,26.44343566894531,4402.380956390041,3501.186647895969,0.6735561646831703,0.10329467058181764,2.14214665409969,117.35164835164836,43.75824175824176,0.2226959510478883,0.008905062638723224,0.43646938404588465,7.114000408172256,10.245624385569599,11.967572774458935,1.078006077094019,0.022043694742000217,-1.6567156116541324,11.90233999722373,-0.6763695373363822,0.2047061163995797,2.044678380862748,1.2573968197427132,"(0.0232, 0.0317]",bulge,border,border,r,purple,purple,2.745722358083242,141,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1442166.png,18003134000.0,galface_1442166.png
142,142,142,2.220446e-16,0.02050825,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1244184.png,4.344578,84.43948,17607539000.0,10891010.0,4526650000.0,234775230000.0,9024626000000.0,438.82703,647240960.0,86245850.0,3473021400.0,7828381.5,1104384.6,34378136.0,1.6666566000000005,31509854000.0,6.634602e-06,162.66048999999995,8.225977,0.4173029953316589,0.43129005014673605,0.272197354739275,0.5715359474522905,galface_1244184.png,RefL0050N0752galface_1244184.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1244184.png,0.3680637196582702,0.6390503028753073,1.6734170462564404,1.3025289908120063,1.7887653391277543,0.010000061309856164,2.3308916983609747,0.005146756805504082,0.005146756805504082,4.40970079934626,3.64622696184128,8.467812426095351,2.0232378597875167,8.352024248399436,3.0313468873788407,78,68.26428985595703,25.12560844421387,4905.564244890587,3134.902316471609,0.5353957646576553,0.09814690798521042,1.8713095459920248,115.36612021857924,48.73224043715847,0.19156405907411914,0.003052223263952547,0.5826970046683411,7.037068156806934,10.245698659010474,94.65585167807951,1.9761474674592905,0.07499743052109883,-1.1249536156699529,11.370652274680426,0.2218461264697639,0.3609496971246927,2.7169208661164777,1.5648220421783008,"(0.0195, 0.0207]",bulge,border,disc,r,purple,b,13.717080148868678,142,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1244184.png,18138659000.0,galface_1244184.png
143,143,143,2.220446e-16,0.019350486,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1282458.png,4.282187,90.01295999999998,17647503000.0,9057562.0,9278450000.0,871817350000.0,1608248300000.0,246.94252000000003,995320700.0,1004928200.0,3428924400.0,10512221.0,11497625.0,29240278.0,3.6090095,32484454000.0,0.0018916557,168.19348,103.70295,0.3843967228935601,0.2587775667936909,0.4505894513190258,0.44561691129347103,galface_1282458.png,RefL0050N0752galface_1282458.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1282458.png,0.3689965183276041,0.7163381803419883,1.615586616150671,1.5935979200739865,1.6496265430931425,0.4446742262300197,1.5540033369793669,0.6874885463567921,0.6874885463567921,0.4903427840663708,0.6801976390405053,11.161552730192463,0.3571339242824553,14.365692390888812,9.848201548994306,64,67.77915191650389,25.01027107238769,4636.774982180289,3321.498953390283,0.5507106610177163,0.09769637137651443,1.7380306885266816,117.3586956521739,52.71195652173913,0.3738746646648501,0.009315651003979577,0.6156032771064399,6.957011315509856,10.246683264395932,204.50539093264356,2.310704760858962,0.020242202108044765,-1.6937422432477476,11.94042550764368,0.5573880252548932,0.28366181965801174,2.7100526707739165,1.3959886928302332,"(0.0184, 0.0195]",asymmetric,asymmetric,asymmetric,y,y,y,4.343932410262922,143,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1282458.png,19153320000.0,galface_1282458.png
144,144,144,2.220446e-16,0.020493709,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1356612.png,6.339201,88.76751999999998,17779878000.0,7253170.0,5378717700.0,1063023000000.0,1196275800000.0,223.75705,660905800.0,546658500.0,3514622500.0,8670357.0,5954213.0,37963676.0,1.296923,32527026000.0,5.22265e-07,169.83118000000005,17.614867999999994,0.6181980714185831,0.6281995182131369,0.41176944342266975,0.7226977267446986,galface_1356612.png,RefL0050N0752galface_1356612.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1356612.png,0.2582971047754626,0.4963313619791826,1.19976146605155,1.248843303392165,0.8535904214070765,2.030053815301602,0.9104034801725782,1.875994494352948,1.875994494352948,6.271233498504557,2.0636822067964617,52.722428467214186,1.6929606999114142,50.952859414686486,52.87536679926085,112,91.00147247314452,23.50541687011719,6900.094549456948,3424.7333255171006,0.4343088894699501,0.09181803464889526,1.5827108092111442,113.37362637362637,54.6978021978022,0.3940953921009853,0.15374632396441487,0.3818019285814169,6.86052785658717,10.249928776650586,72.94330141072959,1.8629854155724341,0.016725769809307983,-1.7766138845472383,12.026542661197825,0.11291419222301995,0.5036686380208174,3.871510680962913,2.0147830191756904,"(0.0195, 0.0207]",asymmetric,asymmetric,asymmetric,y,y,y,3.565992484259155,144,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1356612.png,18467695000.0,galface_1356612.png
145,145,145,2.220446e-16,0.024606604,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_514258.png,3.4228268,86.3999,17811302000.0,13390658.0,943240060.0,57268638000.0,2697139600000.0,293.39172,174716430.0,16939448.0,4125491500.0,3875249.0,426190.97,44266370.0,0.5290560999999999,32116249000.0,0.0017457045999999998,164.55461,5.248367,0.4992095459613112,0.4540416853344897,0.3217450965795167,0.5903199893706994,galface_514258.png,RefL0050N0752galface_514258.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_514258.png,0.4223590990768529,0.7470223377078463,1.2042822722796815,0.9266792835019221,1.1001235546199488,0.6616930805503104,0.9186436328971928,0.5461656701048258,0.5461656701048258,1.7797728748941763,1.308757887372133,26.89028235466717,0.5818166824798493,25.989393892009726,26.451453678749004,5,63.15272521972656,26.67312812805176,4519.909472701565,3376.4733405253623,0.7044578378624808,0.10419190675020218,1.7769382899328698,67.62637362637363,29.83516483516484,0.30361747724087634,0.04310622841012124,0.5007904540386888,7.126801918217976,10.250695667399672,29.703392823275916,1.4728060587539256,0.31101319364361346,-0.5072211871626165,10.757916854562287,-0.276498273846403,0.2529776622921537,2.367653501926897,1.3386480557842313,"(0.0232, 0.0317]",disc,border,disc,b,purple,b,6.131707170195532,145,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_514258.png,17811302000.0,galface_514258.png
146,146,146,2.220446e-16,0.021881307000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1438070.png,4.1687393,81.18047,17898031000.0,27490266.0,6074467000.0,836188050000.0,828734200000.0,197.99081,294835400.0,378795230.0,3831344600.0,5275765.5,4887365.5,40269800.0,0.6414960999999999,32957729000.0,0.00027685796,167.70543,31.21086,0.4427427885101507,0.42540295114230187,0.3483173070295371,0.5288862779481188,galface_1438070.png,RefL0050N0752galface_1438070.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1438070.png,0.3303306975017595,0.6190808345581277,1.4607843928892874,1.9176595264556195,1.0622952838461,0.9281670446454836,0.9957913352344088,0.9393979098569828,0.9393979098569828,11.030765276886985,2.8993469943659047,40.358439298473655,2.5493852054898944,40.577137972729076,40.688427798267625,72,70.8851547241211,23.415542602539066,5213.76289319967,3227.740683110249,0.5049564701310141,0.0914669632911682,1.58003575816817,117.35164835164836,56.68681318681318,0.2321273573492828,0.003301060498528586,0.5572572114898493,7.43917894216334,10.25280525595921,35.841713538209866,1.5543887644499015,0.02140431330010038,-1.6694987007780966,11.922303956737306,-0.1928059795908891,0.3809191654418723,3.027269362377905,1.6152979452412792,"(0.0216, 0.0232]",border,border,bulge,purple,purple,r,2.791875599680611,146,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1438070.png,18363705000.0,galface_1438070.png
147,147,147,2.220446e-16,0.022472862000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1093251.png,4.9119916,76.57154,18105590000.0,14471867.0,312774400.0,254717940000.0,160973300000000.0,1146.5822,78043480.0,4002873.2,3966190800.0,2507016.8,268413.44,40603132.0,0.20606458,33646130000.0,9.920746e-05,147.9761,10.113705,0.5955907668337783,0.4809803433469164,0.3237378043575281,0.5322904904862928,galface_1093251.png,RefL0050N0752galface_1093251.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1093251.png,0.3843435887829463,0.6496789022129436,1.63554154954714,1.6236209429791792,1.5223200517046538,0.3448843017883429,1.6789548081315775,0.028588686147792162,0.028588686147792162,0.6830839005398144,1.936865755781776,21.644453201249174,0.8656568369109034,15.170888344338206,4.950606314852113,0,62.59896087646485,24.05950927734375,5110.571581747468,3320.2305349103613,0.5296315051960028,0.09398245811462402,1.7745268822341789,119.35135135135135,52.713513513513526,0.12541621117238372,0.0008819731835939092,0.4044092331662217,7.160524562597507,10.257812681573322,11.381268436985483,1.056190666671083,0.07108093760494451,-1.1482468521952673,11.40605953376859,-0.6859966517555949,0.35032109778705645,2.6018386391368655,1.5392219088441825,"(0.0216, 0.0232]",bulge,border,bulge,r,purple,r,93.64282046241429,147,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1093251.png,18874851000.0,galface_1093251.png
148,148,148,2.220446e-16,0.01732012,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1355100.png,5.06355,84.78192,18123719000.0,24636026.0,5418846700.0,1190183300000.0,1029820650000.0,212.8505,442829730.0,516452160.0,3129189000.0,5764550.5,6049418.5,30901054.0,0.9587864,33032647000.0,5.977837599999998e-06,174.78687,26.108027,0.2698328477175651,0.41252041131535183,0.4827664255191592,0.5748935265273377,galface_1355100.png,RefL0050N0752galface_1355100.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1355100.png,0.2366641079524837,0.5678029020261265,1.1339226087073369,1.5836469326070663,0.7190988179762623,0.8370682178580462,0.6733360225626728,0.8204755313677399,0.8204755313677399,16.257894138078743,5.382879482990744,55.086153901455575,5.176986599651605,54.59939243596754,65.4756536757543,88,95.66383361816406,22.640195846557614,5799.686940047457,3293.0790754019713,0.4537706811289911,0.08843826502561569,1.486349233953372,114.36813186813187,57.681318681318686,0.21166691123119644,0.004303504862822018,0.7301671522824349,7.391570653757662,10.258247320021413,52.90229891558129,1.7234745450910967,0.015227670393291521,-1.8173665321678818,12.075613852189294,-0.01827813488749064,0.4321970979738735,4.22539779543071,1.761174513958343,"(0.00879, 0.0184]",disc,bulge,border,b,r,purple,3.227102466519928,148,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1355100.png,18657653000.0,galface_1355100.png
149,149,149,2.220446e-16,0.022955598,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459291.png,4.268050700000001,91.260574,18206444000.0,1816018.6,1290839300.0,707544500000.0,658569170000.0,183.38878,227598450.0,149722350.0,3843008300.0,3319522.8,1705234.0,44594036.0,0.7134149000000001,32721881000.0,7.3442925e-07,181.16061,9.127323,0.7020224625523214,0.6034401460303986,0.40407821355667695,0.6913574306785852,galface_1459291.png,RefL0050N0752galface_1459291.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1459291.png,0.4752667573894048,0.7463083796196679,1.6009498096495642,1.0280002664611605,2.0,0.010000002282278087,9.999999997812195,0.00016472450735203342,0.00016472450735203342,6.321066562744975,5.397855328733571,6.706641649087143,2.4264020103100297,7.306419414290633,2.076281207982774,3,56.50672149658203,26.85576629638672,4977.776753175736,3714.956502771036,0.6801102337451435,0.10490533709526062,2.168277804692861,94.4836956521739,34.80978260869565,0.19107291161098675,0.0029566609306984648,0.29797753744767863,6.259120292332641,10.260225129650733,39.18474689511033,1.5931170458873545,0.025731871281594303,-1.5895286297352609,11.849753759385994,-0.14665782446191328,0.2536916203803321,2.104081517278644,1.3399286773513355,"(0.0216, 0.0232]",bulge,disc,disc,r,b,b,2.3952699635713812,149,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1459291.png,18372248000.0,galface_1459291.png
150,150,150,2.220446e-16,0.019153109,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1328207.png,5.283965,85.17557,18513818000.0,19406016.0,1886901800.0,1018697300000.0,986725550000.0,209.84155,80034400.0,366048130.0,3690569200.0,1513073.8,5907630.5,35001150.0,0.11690343,35078836000.0,7.65412e-07,167.99855,24.169804,0.18756786598333164,0.2607464024224519,0.4267856926078337,0.6119081187280089,galface_1328207.png,RefL0050N0752galface_1328207.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1328207.png,0.2677321651272314,0.6047913839431261,1.530335955324761,1.8823193764910235,1.1112468972109562,1.27711285256675,1.0111415726288278,1.2596560129547991,1.2596560129547991,8.396229595310313,5.612483192283262,35.56185499117275,7.668483795429175,34.278520470130246,33.978292729118124,15,55.52627182006836,14.866168975830078,3258.147266996773,1970.4993946974923,0.43048447146197216,0.058070972561836236,1.5587693052787712,122.32417582417581,59.67032967032968,0.1858682287482592,0.02537415370409591,0.8124321340166684,7.287936385114827,10.267495990084406,6.314387988474339,0.8003312636627158,0.018174013026244402,-1.7405491650023277,12.008045155086734,-0.9321727462528776,0.39520861605687385,3.735076058286762,1.6534627088768823,"(0.0184, 0.0195]",border,bulge,bulge,purple,r,r,3.1363947790606765,150,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1328207.png,19706260000.0,galface_1328207.png
151,151,151,2.220446e-16,0.018719178,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1483658.png,7.5518284,85.30465,18649480000.0,10935984.0,6191158000.0,706351900000.0,704897100000.0,187.59123,602566700.0,586877250.0,3634208300.0,8731355.0,7731937.0,35777776.0,1.1116421,36003774000.0,3.7240989e-06,164.1233,29.286222,0.4693217342264879,0.4254883464587033,0.2914960239295228,0.6052968887110175,galface_1483658.png,RefL0050N0752galface_1483658.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1483658.png,0.30080701114374336,0.5400640616015667,1.090026149946398,1.4922075602089595,0.8118899087522956,1.0515586092944391,0.7634679154523615,0.9561662817575141,0.9561662817575141,11.603031886494687,3.6779048367111176,56.76137195364144,3.47112307724222,53.45292767549225,61.88839231150832,87,75.66515350341797,22.760608673095703,5520.396851185636,2981.3679451038142,0.4272008760844048,0.08890862762928009,1.4869785550444357,118.34615384615385,59.67032967032968,0.1720322626398382,0.0029364062389274914,0.5306782657735121,7.038857866161376,10.270666726960846,59.607136499248234,1.775298259013742,0.02640253392112345,-1.5783543907380329,11.849021117698879,0.04596498597458824,0.4599359383984333,3.324390599134476,1.8516321879194988,"(0.0184, 0.0195]",disc,border,border,b,purple,purple,2.5063344683011035,151,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1483658.png,20660540000.0,galface_1483658.png
152,152,152,2.220446e-16,0.021285657000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1365291.png,7.2351284,89.52577,18780963000.0,12847446.0,2947385300.0,1072601760000.0,1137226700000.0,220.01352000000003,465046050.0,636960300.0,3861565200.0,7337698.5,7335527.5,42522640.0,0.7192458,34761800000.0,6.711595e-09,161.86823,16.84224,0.7587260130787449,0.6577835886211774,0.2715045785391854,0.7205989845702125,galface_1365291.png,RefL0050N0752galface_1365291.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1365291.png,0.3782231919284359,0.5736255936793243,1.284114717900427,0.9782381606425288,1.1631648350868544,1.946505383060636,1.5246298004837897,0.004945448393290018,0.004945448393290018,2.5128364531846765,3.328359722517724,34.22271248187056,2.2513604747981133,11.398638049602521,6.603371032346157,49,75.36418914794922,28.504484176635746,6529.279710355871,3745.361950151253,0.4977078259855479,0.11134564131498337,1.723472483594063,114.36813186813187,51.714285714285715,0.20067159176870428,0.008342588009107265,0.24127398692125512,7.108816800947496,10.273717857092157,38.296534634565866,1.5831594774366313,0.01750972607018657,-1.756720648156244,12.0304385052484,-0.1431226654712125,0.4263744063206757,2.6439415174445764,1.7432973894798582,"(0.0207, 0.0216]",disc,disc,disc,b,b,b,3.4476527119787903,152,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1365291.png,19631118000.0,galface_1365291.png
153,153,153,2.220446e-16,0.021812402,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1123696.png,4.2222815,82.51295999999998,18815228000.0,12953634.0,397136740.0,129913620000.0,24837504000000.0,614.9662,97687520.0,7949263.0,3897557000.0,3258974.2,175174.62,41134028.0,0.1493596,34151950000.0,6.088026599999998e-06,159.06987,6.609230499999999,0.6466852770844957,0.5397026250191221,0.2679207554671421,0.6205148012375611,galface_1123696.png,RefL0050N0752galface_1123696.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1123696.png,0.4354777833546659,0.7057358813275646,1.8763460017844784,1.5684699838105343,2.0,2.2759040379885613,2.0395942344634053,0.011938372558442585,0.011938372558442585,2.1682369054579693,0.8849461197919614,53.73675050876133,0.6271337886167991,13.127416374100845,5.008645834819698,1,59.600852966308594,25.95484733581543,4720.187250054202,3331.205508948136,0.5871095707502151,0.10138612240552902,1.8645600148505328,117.3551912568306,49.72677595628415,0.1486152538747885,0.006099608085451458,0.35331472291550425,7.112391622065881,10.274509485400603,7.938229608485212,0.8997236564577628,0.14482875621509123,-0.8391451990116611,11.113654684412264,-0.8257668581416333,0.2942641186724354,2.296328396586814,1.4169606880677417,"(0.0216, 0.0232]",bulge,disc,border,r,b,purple,26.93906619258099,153,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1123696.png,19044215000.0,galface_1123696.png
154,154,154,2.220446e-16,0.021940578,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1412733.png,4.3471603,87.45849,18961834000.0,10849902.0,3348281300.0,923685800000.0,933163430000.0,205.97682,478804060.0,673562500.0,4127850200.0,7000165.5,8961631.0,42050200.0,1.3038249,35780540000.0,0.0011680402,166.48198,20.686556,0.19262208304351314,0.2308596138913143,0.3967516476200175,0.3964269826103859,galface_1412733.png,RefL0050N0752galface_1412733.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1412733.png,0.4294373278478122,0.7431772222883171,2.0094867266159877,1.6476832772340988,1.9999999999999991,0.253688157804952,2.3518419063640845,0.005859747197429877,0.005859747197429877,1.587691770017291,1.63253523082704,6.428770929654439,0.3055277974694553,5.416825604821176,3.463525024147298,29,59.03398895263672,25.351398468017575,4340.829226157632,3226.0054067237734,0.625353707497131,0.09902890026569366,1.9532038496526904,117.3586956521739,47.73913043478261,0.2933411118549068,0.08473508985851136,0.8073779169564869,7.035425815506996,10.27788034025731,68.76048487714849,1.837338930532867,0.02052844592825829,-1.6876439269240155,11.965524267181326,0.11521927079017702,0.25682277771168294,2.328628498625506,1.3455740703689758,"(0.0216, 0.0232]",bulge,bulge,bulge,r,r,r,3.0217963740288836,154,2.220446e-16,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1412733.png,20441174000.0,galface_1412733.png
