,Unnamed: 0,ProjGalaxyID,DescGalaxyID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
37746,234,917940,917946,0.6151898,0.017853212,,2.2099094,76.527336,9937232000.0,1775243.8,124251720000.0,5312009000.0,1.6771308,16643034000.0,2.5266327999999998e-08,151.5633,6.4526434,0.643503272209645,0.07322522527940123,0.2848072310667026,0.5921913140230369,0.5419304503640022,0.548713769515485,1.3930408536574808,0.211470064649294,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
38268,235,924755,924761,0.6151898,0.014866691999999999,,2.8254676,70.53186,7829450000.0,732329.4,121558920000.0,7260232000.0,1.4769988,13026281000.0,2.1310476e-07,143.83483999999999,14.518915,0.4395091860139937,0.24810890005966255,0.3482922548614425,0.4938430405913221,0.4494812062584037,0.3125793847887405,0.8476613250952485,0.10042211333354104,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
38790,236,929556,929562,0.6151898,0.017678391,,2.509103,79.39681999999999,9935947000.0,3763066.5,146734530000.0,3882764800.0,1.180933,16644990000.0,3.7856668e-07,161.9938,8.085742999999999,0.5540705902519992,0.3084753249786343,0.32770673689745344,0.5880107971413169,0.5004970506913659,0.5617328591405961,1.1050079939727062,0.06823631745685006,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
39312,237,950105,950111,0.6151898,0.012572538999999999,,2.0791564,63.814457,4639641000.0,997503.06,98958550000.0,4243465000.0,1.1715879999999999,7611933000.0,0.00012575797,128.44496,9.217903999999999,0.2051846262693016,0.440574059769945,0.457512742913933,0.5072365242967453,0.2930976787269737,0.11818205715716988,0.26444949925269523,0.2485623140917879,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
39834,238,955249,955255,0.6151898,0.012472803999999999,,4.5431013,70.01158000000001,8077230600.0,912567.2,130429890000.0,6035262500.0,1.8255743000000002,13547559000.0,5.277115400000001e-10,144.17865,36.69339,0.5622516154218276,0.1358955739608605,0.2649719623001441,0.538052662954858,0.4515670916635554,0.4431909950218475,1.0426078883531629,0.0786030778828242,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
40356,239,959840,959846,0.6151898,0.014028276000000001,,3.6513655,73.69386999999999,8090979000.0,909048.7,137992010000.0,4596814000.0,1.438823,13562976000.0,1.1704678999999998e-08,152.54166,16.025157999999998,0.409174059905534,0.4357567647255334,0.3302943438554791,0.6333669184103985,0.4873843586284095,0.3947659453560354,0.9316859841351256,0.07220452474570625,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
40878,240,971267,971273,0.6151898,0.011437685,,4.1215706,67.70914,6464602000.0,1133322.6,122502955000.0,10632367000.0,1.9656706000000002,10613595000.0,1.6583756e-07,142.22075,23.685467000000003,0.3683420717411666,0.4315013933118785,0.4132518604129728,0.5169928265662754,0.4439919832866122,0.2864661411765086,0.6155146471593442,0.05372538831587775,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
41400,241,1033394,1033400,0.6151898,0.01682968,,1.4821993,70.38663000000001,6772143000.0,1844824.8,112811560000.0,5551987700.0,1.8672824000000001,11115191000.0,1.670441e-07,140.91772,6.697038,0.3267146427842639,0.4436581266879601,0.5012097892496359,0.5568779478909065,0.3250271825824828,0.17612543542248327,0.4288562149361555,0.15266150841739184,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
41922,242,1608845,1608851,0.6151898,0.013442948,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608851.png,6.9978795,93.77387,18805613000.0,1810090.0,222033540000.0,13918500000.0,4.651612999999999,32402876000.0,1.49756115e-05,192.64992,20.642021,0.7459108134866559,0.3192897183189347,0.4759539114648188,0.7610321639112598,0.6529966567217619,0.7080836666846047,1.865899539224183,0.13200157591560466,galface_1608851.png,RecalL0025N0752galface_1608851.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1608851.png,0.14745359577243905,0.25671734002591967,1.2258094787499705,1.265503930090106,0.0023488015635820536,0.0023488015635820536,0.000196074491682809,0.0010604457859219147,0.0,0.0,153,74.54916381835938,10.992542266845703,7166.322224595115,1839.719179266689,0.2225485621404605,0.04293961822986603,1.8783180698044268,113.37362637362638,47.73626373626374,0.24677239294981868,2.331133228273976,0.03714017531274229,0.7328829070507895,-0.03416934071582037,6.758785389774264,124.26204286061392,127.75565714363978
41923,243,789657,789663,0.6151898,0.0048325009999999995,,5.142107,60.841274,1081083900.0,682009.0,58955580000.0,11677490000.0,1.3688178999999998,1845787300.0,5.169564e-07,111.99139,77.81875,0.4078749009564602,0.166946905692275,0.27349508095987474,0.479689823589388,0.3576988429445072,0.10814135079935852,0.5401325505648721,0.7414990328542187,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
42445,244,1266747,1266753,0.6151898,0.0066181619999999995,,18.676546,96.99769599999999,7646030300.0,452034.72,245018050000.0,7180188000.0,0.63940674,18212065000.0,4.9517855000000005e-12,206.1347,61.05939,0.02503761127161619,-0.5271828282161624,0.38518995783352494,0.6255173359221922,0.12914788604666233,0.005259931778802743,0.02327608866971675,0.9609792130402289,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
42967,245,789657,789664,0.7356295999999999,0.0043851603000000005,,3.5954142,37.618904,700364500.0,456014.84,21447866000.0,5476734500.0,0.44414544,1094417800.0,2.2296087000000002e-10,79.74213,14.747124,0.3078294525622466,0.3978015909197703,0.2649050249965823,0.4740065508284246,0.33087530087881817,0.18343433360302436,0.38493173878104586,0.5126363033083255,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
43489,246,1608845,1608852,0.7356295999999999,0.012548558000000001,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608852.png,6.855796000000001,92.46061,17119779000.0,1357894.1,231758860000.0,13210699000.0,4.4694476,29035676000.0,5.3176603e-07,193.99421999999998,25.042051,0.7167828449707703,0.36512901605434733,0.5025142212653971,0.7583170294858689,0.6301583593650752,0.6218116568973723,1.6726045610420617,0.18997117389445609,galface_1608852.png,RecalL0025N0752galface_1608852.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1608852.png,0.14316614282708076,0.2704153807038627,1.1452764959675092,1.1733218737462368,0.0018479458227942808,0.0018479458227942808,0.0002490618554254643,0.0006810729818448001,0.0,0.0,140,78.09416198730469,11.180439949035645,7458.291896212302,2016.8368425147835,0.23788504221885265,0.043673593550920486,1.820408707055351,110.3901098901099,47.73626373626374,0.2178111303825657,2.3447018720034087,0.10311753342891368,0.7244130197120325,-7.843039408725844e-06,7.31775642312217,127.75661143810419,127.26654854324782
43490,247,1033394,1033401,0.7356295999999999,0.014921964,,1.3946171,71.03519399999999,5863609000.0,1080061.6,114372460000.0,5560795000.0,2.5729437,9493321000.0,1.1068728e-06,139.18895,4.261801,0.2255999724930804,0.4062106316598104,0.5087076276583831,0.5171508180541398,0.2482782409968444,0.10239279569304824,0.2510857680352761,0.3395005135730767,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
44012,248,971267,971274,0.7356295999999999,0.010372515,,3.9407660000000004,66.714386,5698934300.0,680603.6,115225630000.0,11308016000.0,2.140034,9227338000.0,1.0041049e-05,138.32709,22.983929999999997,0.2858200185488569,0.42177289088502795,0.4201090626840837,0.4914311121434105,0.38322499629163226,0.2040171811231586,0.4164706053812693,0.22193652230605931,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
44534,249,959840,959847,0.7356295999999999,0.012864308,,4.104921,70.50865999999999,7542639600.0,909048.7,135285880000.0,4775396400.0,1.467696,12504276000.0,3.293575e-05,149.60573,17.610357,0.3800467648995343,0.4845934754647255,0.4143694896969953,0.641870873913865,0.4511065661265746,0.31830759888382826,0.77011489216601,0.09221733655846384,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
45056,250,955249,955256,0.7356295999999999,0.01091501,,5.0234559999999995,70.323425,7316424000.0,686290.75,128866560000.0,7588062000.0,2.0587400000000002,12072775000.0,7.711726e-09,143.68938,31.582226000000002,0.5285537600039525,0.2544051530989957,0.2861374632913639,0.5434651861790689,0.4529400664985466,0.442503217146926,0.9982064942166841,0.090252761249842,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
45578,251,950105,950112,0.7356295999999999,0.011115003,,2.1108496,62.68768000000001,4145985500.0,997503.06,96932274000.0,4483228000.0,1.3369373,6724663300.0,2.8759355e-06,127.33368,8.830569,0.16042364363789807,0.3928075492288854,0.4530664024618341,0.4739079261969803,0.2597899847795757,0.09520160256214384,0.18928715377082828,0.3905158825686229,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
46100,252,929556,929563,0.7356295999999999,0.016251536,,2.3640873,85.69691,9295021000.0,1722635.4,146124950000.0,5818149000.0,5.085084999999999,15226740000.0,0.0008708746000000001,164.58476000000002,6.9094240000000005,0.6952541239220601,0.05080634560968245,0.3345216486873965,0.5834664648064485,0.564694512272928,0.6392698060607462,1.5869217796516073,0.05787947934924225,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
46622,253,924755,924762,0.7356295999999999,0.01378145,,2.599427,71.471924,7153826300.0,958497.94,124265040000.0,7886425600.0,2.1663023999999997,11743510000.0,2.2963563e-05,145.55898,12.573975,0.3789364612929879,0.28255664507909795,0.3470032074288588,0.4614900421404429,0.4116316965563957,0.2495564839176809,0.6553292687527085,0.0608210924703471,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
47144,254,917940,917947,0.7356295999999999,0.016704455,,2.0822124,76.919395,9219585000.0,1276792.6,123570635000.0,5826680300.0,2.3441317,15194309000.0,6.204913e-07,152.08795,6.3593554,0.6102490089292302,0.05918803060107504,0.26649222763047753,0.5559279250576586,0.5168434877757676,0.4794287845011465,1.2916805358964514,0.25320667372738304,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
47666,255,912390,912397,0.7356295999999999,0.0202377,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_912397.png,2.3009486,88.396416,13582928000.0,6657799.0,180959260000.0,3910054000.0,0.9967953000000002,23269984000.0,2.4198283000000002e-05,174.78445,14.278357500000002,0.5861856683894169,0.3951664222668735,0.3842171128195684,0.6561137159616193,0.4952996141022555,0.4886264424765585,1.096022144540132,0.11058715316634372,galface_912397.png,RecalL0025N0752galface_912397.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_912397.png,0.2668802811297098,0.5522663221899743,2.0973745894370706,2.5989685034455814,0.0015282436654065756,0.0015282436654065756,0.0006773703882505796,0.01071923847632345,0.0,0.0,54,57.76124954223633,15.415338516235352,3088.765587221325,1705.8212109616775,0.46048387495268855,0.06021616607904434,2.0862258193371215,114.36813186813187,43.75824175824176,0.19883635486680143,2.8217496051615902,0.006494387821911832,1.5807416592011232,-0.062451616872816654,7.475380020921315,127.75411930626444,126.73881610084702
47667,256,907304,907311,0.7356295999999999,0.011296803000000001,,3.3113122,70.367455,6130125300.0,907832.4,112378910000.0,6853785000.0,2.9882857999999994,9986222000.0,1.6001878999999998e-08,136.06822,46.40793,0.637713063972394,0.14396338652785978,0.2221884861274359,0.5199784600281598,0.4865178219711498,0.4782778456831202,1.170673973362342,0.1040807007097718,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
48189,257,886392,886399,0.7356295999999999,0.013192239,,2.394027,72.733284,6546753500.0,1132253.2,129274960000.0,6616498000.0,2.131412,10739081000.0,1.5943617e-07,145.585,8.236572,0.4710365316749278,-0.2601683991516981,0.4586928081880293,0.13357193258415356,0.3173772393260561,0.2344173923814541,0.6355659786338943,0.5640082260711081,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
48711,258,878368,878375,0.7356295999999999,0.011625458,,4.211203599999999,70.51018499999999,8649250000.0,1611159.0,141125940000.0,6889322500.0,1.8597596999999997,14307370000.0,2.9219657999999996e-08,152.6849,18.783707,0.4758182140996109,0.2320846576413298,0.21565998378894013,0.4848309098117624,0.4553117338366693,0.3576273753943849,0.8602166532021609,0.031230997656859057,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
49233,259,860575,860582,0.7356295999999999,0.010288085,,2.8550253,69.53867,5720826000.0,1188908.0,109727330000.0,8772244000.0,2.4665407999999998,9205585000.0,6.8402675e-05,138.63724,12.815809,0.3364418553972791,0.3978018195102007,0.2823223719520589,0.4731040945852514,0.4014052859876888,0.16387777647743945,0.4887268172708934,0.1937819898719997,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
49755,260,846421,846428,0.7356295999999999,0.016722335,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_846428.png,4.523628700000001,91.4973,17270444000.0,4440724.5,196956080000.0,9173823000.0,2.8619342,30321236000.0,7.9067555e-05,180.11732,20.577285999999997,0.7604683900253031,0.2738079480946094,0.41169386844152706,0.7023269867835742,0.5938779103401677,0.6576185398138416,1.5759663787171183,0.15261822539645736,galface_846428.png,RecalL0025N0752galface_846428.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_846428.png,0.17175904236629436,0.3862457302626003,1.4268204462922733,1.3458270386730422,1.6712802107539197,1.6712802107539197,0.00016769034162780012,0.0011589403073109822,0.017175246837653306,0.0,133,75.95378112792969,13.045748710632324,4949.690722405866,1911.7969076496713,0.3239887333699212,0.050959955900907516,1.7380306885266816,117.35164835164835,52.70879120879121,0.18715285657884081,2.462961486569288,0.03939401545332803,1.312930552958772,-0.04204715260873222,10.012471464013126,127.73251268767763,126.78255832918545
49756,261,833288,833295,0.7356295999999999,0.013596076499999998,,1.8458582,81.24271,8058319000.0,905464.3,133749230000.0,7727750700.0,4.480489700000001,12834705000.0,0.007071188000000001,157.16528,2.9786177000000005,0.5249807209861759,0.1309786583525966,0.21805745167658155,0.4510534778210646,0.425554085012289,0.3927592170684351,0.9307820002139582,0.17344444488870506,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
50278,262,825807,825814,0.7356295999999999,0.009183018000000001,,3.024248,63.369544999999995,4551123500.0,1131539.2,105938980000.0,7060290000.0,1.9982471000000002,7705713700.0,1.216042e-07,141.23236,97.439766,0.2490260410564755,0.08588219574328015,0.25689118738271066,0.2908051519247237,0.2688334941832548,0.12091506885743107,0.29544033848067786,0.4838940406702406,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
50800,263,817104,817111,0.7356295999999999,0.010482405,,2.6596437,76.24969499999999,6432246000.0,678842.44,122836240000.0,7984847400.0,4.4391193,10402009000.0,0.00032296305,141.16042,20.236805,0.18635810602567385,0.025477224883327376,0.4932530476225853,0.36108122406556864,0.1891109248884324,0.06162540113654389,0.18669120468989134,0.7154989882635446,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
51322,264,809082,809089,0.7356295999999999,0.010749632,,4.5247725999999995,70.19407,6474207000.0,1263986.4,134097035000.0,12322105000.0,1.895096,10933400000.0,1.7892833e-05,151.15261999999998,41.099270000000004,0.3457414382559717,0.5648759977580415,0.4191632449822648,0.6123137446858542,0.4076160636638729,0.23729499648481198,0.4500179345883939,0.11837073451152487,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
51844,265,793490,793497,0.7356295999999999,0.014784501,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_793497.png,3.2386901000000003,80.43691,10969294000.0,912429.1,146362480000.0,12013940000.0,3.0726266,18117564000.0,1.0828237e-06,158.67542,9.148253,0.5989620136499199,-0.0241892466929301,0.11492034038025754,0.5112632259886379,0.5086966598914324,0.4661357149274342,1.3126413107027974,0.1990160943747208,galface_793497.png,RecalL0025N0752galface_793497.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_793497.png,0.24907252940619418,0.5856313011318347,1.7120435676282901,2.1252707939687063,0.004954574674513698,0.004954574674513698,0.0005573999143821135,0.023521737913402327,0.0,0.0,81,69.28573608398438,17.257173538208008,3934.7477269070023,2304.3114309340767,0.4732472128153625,0.06741083413362503,1.9897000433601877,104.42307692307692,41.769230769230774,0.2638686359315904,2.7841162042324816,0.13303862932314658,1.2228294145840544,0.0022597323201508073,6.279037690023658,126.7721476592038,127.25591173691762
51845,266,763033,763040,0.7356295999999999,0.013341193999999999,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_763040.png,4.097201999999999,91.12583000000001,12565773000.0,2704054.0,180525400000.0,8422824000.0,3.3757349999999997,21701693000.0,0.00013302013000000002,177.17824,10.953421,0.5421838638327929,0.3486542018018192,0.28990355533081313,0.6140006986640207,0.4621443355135058,0.4317267050622303,0.9627268912709774,0.1561412065123765,galface_763040.png,RecalL0025N0752galface_763040.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_763040.png,0.26892237828312776,0.5390787440445036,1.725644499129984,1.8241984744322632,1.1750865049816583,1.1750865049816583,0.0007412978380188424,0.007859421707795432,6.67877535782821,0.0,63,65.04833984375,17.49295425415039,5079.259749055511,2738.1209661966454,0.4460533337229281,0.06833185255527496,1.839883926472972,118.34615384615385,50.71978021978022,0.2709409631327915,2.8458871785836672,0.113159440431072,1.5813104590483784,-0.06545176697020265,9.344224917311964,127.23036697262458,128.2418943595862
51846,267,754151,754158,0.7356295999999999,0.013439943999999999,,2.1227287999999995,74.94121,8150783000.0,1406492.4,118766750000.0,6946774000.0,2.7514990000000004,13104977000.0,0.0015616685999999998,145.68483999999998,5.750925,0.470445833459976,0.1357347728356736,0.3671169720535217,0.458125545725897,0.38438273297463904,0.29755643053654945,0.7686730929985156,0.2425778787770052,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
52368,268,746518,746525,0.7356295999999999,0.005548836,,3.2696965000000002,60.171436,1644796200.0,453283.72,89385900000.0,6336759300.0,0.81261426,2741798700.0,4.6576809999999996e-11,125.75327,55.591324,0.07347583901348997,0.21504847374780775,0.5979696142762816,0.4782201239139817,0.2291930876670956,0.012946928382615526,0.08360168200561853,0.8976554286191342,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
52890,269,737885,737892,0.7356295999999999,0.015991459,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_737892.png,4.918507,93.91441999999999,18689772000.0,5605088.5,216054100000.0,13699601000.0,3.1071392999999996,31979092000.0,0.000146159,188.81796,29.061366999999997,0.5700769099678424,0.30688100544225994,0.3786766494306565,0.6460839292731748,0.5194852762458657,0.5009945799206112,1.2014835450701766,0.11479694453053008,galface_737892.png,RecalL0025N0752galface_737892.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_737892.png,0.16878847691399754,0.3975189374835725,0.9650440441354001,0.7640942733811499,1.0967775615092619,1.0967775615092619,0.00014108451486344816,0.0002906810735485462,0.0031183764331077276,0.007878582025805244,240,78.41923522949219,13.236263275146484,5422.13495509446,2155.4013262416875,0.3090888467598334,0.051704153418540955,1.4315336942163746,115.36612021857924,59.67213114754098,0.23736698799934647,2.2461606684989213,-0.07230983649875239,,-0.05944034780154576,7.3021569857651,127.26599199561139,126.73366129809715
52891,270,709787,709794,0.7356295999999999,0.014090848999999999,,3.8576279,78.75657,9914648000.0,2265755.0,155660030000.0,6618724400.0,1.6395799,16613015000.0,0.005235495,158.78998,16.185648,0.5096804083508335,0.488132729421837,0.3697528363488857,0.6688055521733823,0.5327059748750044,0.4518643483037557,1.018285463394603,0.07706384598378245,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
53413,271,697075,697082,0.7356295999999999,0.008653507,,4.0537314,64.49394000000001,3853770800.0,1586070.2,122432680000.0,8458620400.0,1.623163,6317094400.0,1.2803224e-09,140.62488000000002,20.49231,0.23782988624530602,0.6057733800600085,0.5108274663103499,0.6195781280994699,0.3644087618602279,0.15971044845939916,0.3011229077448019,0.3545970108981893,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
53935,272,659536,659543,0.7356295999999999,0.008685144,,5.97306,65.68554,4642307000.0,904582.9,112633405000.0,11660314000.0,2.2817363999999998,7654401500.0,1.4832813999999998e-08,136.01993000000002,24.831436,0.7401903836821673,0.061030393440805734,0.37751809288543736,0.622529307015359,0.5726042621950814,0.4674378601225914,1.5207883483078777,0.33317540984246513,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
54457,273,650554,650561,0.7356295999999999,0.014332164,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_650561.png,5.050686,95.125,15996774000.0,1576929.8,191957060000.0,15589664000.0,6.225753,27781145000.0,3.986833e-06,179.11571999999998,30.986643,0.6918299335034035,0.12186374623542905,0.220661796396582,0.6628905010715984,0.5989289486375239,0.6040735617961489,1.6956877263688623,0.1169326228735846,galface_650561.png,RecalL0025N0752galface_650561.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_650561.png,0.21743001502424608,0.420064057359903,1.395480224133665,1.4829827927561134,0.0006446632802105112,0.0006446632802105112,0.00031812674834884476,0.0029730787265603467,0.0,0.0,116,69.34591674804688,15.07788372039795,5634.259094323002,2366.7497353782524,0.3371352500902687,0.05889798328280449,1.756355458958709,118.34972677595628,52.7103825136612,0.24247905161858557,2.5670231449521888,0.03208527360924258,,-0.024884452999360353,6.8518567361780445,128.27822685448962,127.1959125050414
