,Unnamed: 0,z,Z,face,mass,DiscToTotal,HalfMassRadius,VelDisp,BHmass,SFR,name1,filename,image,bthradius,bthintensity,n_total,n_haloa,n_bulgea,n_halo,n_bulge,n_bulge_exp,n_total_error,n_haloa_error,n_bulgea_error,n_halo_error,n_bulge_error,n_bulge_exp_error,star_count,haloradius,bulgeradius,halo_intensity,bulge_intensity,btotalintensity,btotalradius
20,20,2.220446e-16,0.020579463,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_184052.png,15126923000.0,0.5241497656354344,5.063676,81.78278,13473963.0,0.1349296,galface_184052.png,RefL0025N0376galface_184052.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_184052.png,0.20983393052686508,0.45646562887967734,1.222157639510107,1.2078135361642577,0.16278501145634983,1.7129159400227412,4.0,4.0,0.0001599795980170509,3.6281047920788727,651.3165864543582,0.008850317892517508,0.0,2.3748702789584137,14,71.52528381347656,15.008431434631348,5949.107447431913,2715.56307226478,0.3734684557015957,0.0586266852915287
21,21,2.220446e-16,0.019386333999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_162673.png,15463316000.0,0.5476660034083922,6.689139999999999,88.73371,14625258.0,0.44633505,galface_162673.png,RefL0025N0376galface_162673.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_162673.png,0.17418363940603046,0.38587410250233245,1.244316590426609,1.2857159842933072,4.0,1.7246284102709941,4.0,4.0,0.00024846382979901497,2.9849339118424374,0.0,0.004253622112716802,0.0,0.006855847869529507,34,72.44956970214844,12.619529724121094,5680.191730271752,2191.838885959783,0.28465387071190046,0.04929503798484802
22,22,2.220446e-16,0.016581453,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_165013.png,15847756000.0,0.6730531327281546,6.5955606,75.119606,7326244.0,1.5276983,galface_165013.png,RefL0025N0376galface_165013.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_165013.png,0.23270257262142288,0.5045424380261397,1.3074999173216288,1.2180199363010458,0.1667699014941665,2.0194380575956834,4.0,4.0,0.000782486066437962,14.847667894427424,17.564892159175063,0.06728265318585058,0.0,0.0,39,74.0904541015625,17.241039276123047,5879.94967807857,2966.6841460487776,0.4104399555111322,0.06734780967235565
23,23,2.220446e-16,0.021047466,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_139750.png,16141426000.0,0.5950254768139691,3.4326067000000005,84.58046,26281132.0,0.29159209999999997,galface_139750.png,RefL0025N0376galface_139750.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_139750.png,0.35199482720919506,0.6448369835758927,1.6768081172954685,1.9999999999999998,0.16680526585026065,9.999999999999924,0.002623944205782031,0.002623944205782031,0.000502002085364694,611.3300262317323,35.76901141240658,128.09499456778346,0.03508122319628103,0.00014113477193359545,1,50.31208801269531,17.7095947265625,4547.61276572972,2932.4688983243755,0.5370149972257534,0.06917810440063477
24,24,2.220446e-16,0.016859593,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_160979.png,17020671000.0,0.4230105988538836,5.4530487,82.82226,26566928.0,0.57811743,galface_160979.png,RefL0025N0376galface_160979.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_160979.png,0.20889667775452445,0.458285518494177,1.155214204970589,1.157392721629665,0.16676323519305342,1.7820985603068662,4.0,4.0,0.00015136738664413927,6.73344262578602,6.413202920197788,0.024001080335722864,0.0,0.0,45,71.80631256103516,15.000100135803223,6019.989337168914,2758.8739347138726,0.38122379596778844,0.05859414115548134
25,25,2.220446e-16,0.02132008,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_171567.png,17053412000.0,0.4652145366486536,4.333643,78.57779000000001,16314926.0,1.0800838,galface_171567.png,RefL0025N0376galface_171567.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_171567.png,0.148339639462047,0.5475192668772431,1.3939836993463481,1.132478156064012,0.3685085336628743,1.379157329919174,0.11904495670056835,0.11904495670056835,0.0007716971928115974,2.1666054740164333,0.33736319217213845,0.003015018275706304,0.06790923216455805,0.0003253656042112613,96,90.75801849365234,13.463011741638184,4104.304734380533,2247.1859192088273,0.3553040978764355,0.052589889615774155
26,26,2.220446e-16,0.02138003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_166338.png,18069000000.0,0.3277459022387782,5.411706400000001,83.17407,17793444.0,0.98733777,galface_166338.png,RefL0025N0376galface_166338.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_166338.png,0.1154827938841554,0.32457213671142143,1.0323833630062131,0.6862662373821982,0.3485980839436149,0.8502439098231583,0.3675484449736122,0.3675484449736122,0.00017683929698965298,0.21222885598728033,0.1613088589192516,0.0007166699565058273,0.001323669112694743,0.13044085109580683,124,98.73206329345703,11.401854515075684,6471.774673845183,2100.5577342047936,0.2522505092521381,0.04453849419951439
27,27,2.220446e-16,0.021450722999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_163823.png,18949757000.0,0.6022039956286631,5.248405,82.71477,7240157.5,1.0066832000000001,galface_163823.png,RefL0025N0376galface_163823.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_163823.png,0.1903727098404262,0.39815978848291694,1.240538605820077,1.0773472577943812,0.3041856967355732,1.4226218159889739,4.0,4.0,0.0005373388784128943,4.893842279377189,2.2025589785797917,0.004675879362534666,0.0,0.001672466165693756,88,70.4749526977539,13.416507720947266,6123.377932962927,2438.08286258948,0.29557459362856103,0.052408233284950256
28,28,2.220446e-16,0.018497396,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_148609.png,19694758000.0,0.4543715147656506,6.706572,87.31595,31358814.0,1.1193315000000001,galface_148609.png,RefL0025N0376galface_148609.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_148609.png,0.16962001341143546,0.38101860030034135,1.0935824082622843,0.6875994383734826,0.30672626781690715,0.8146039960334389,0.3617581706973513,0.3617581706973513,0.00018207134877572283,0.8463611429704759,0.07986193861220034,0.000767674977323838,0.0006362231798312724,0.0032736946917099577,112,80.98466491699219,13.73661994934082,6327.411779791136,2410.8615798599103,0.28708299869223897,0.05365867167711258
29,29,2.220446e-16,0.02242456,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_1.png,19933820000.0,0.6126396541619898,4.5218496,92.23753,18570674.0,0.14564505,galface_1.png,RefL0025N0376galface_1.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_1.png,0.22734778373202194,0.48340437886801807,1.1041212699430432,0.8425067631055868,0.5048598245996401,9.255208309729603,4.0,4.0,0.0012429436739151616,0.39334897371644795,1.703236023461702,22.460071384881466,0.0,3993105099.0832915,2,62.16051483154297,14.132055282592773,4562.251239362784,2205.412226604012,0.4423773917256798,0.05520334094762802
30,30,2.220446e-16,0.023013473,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_133311.png,21125350000.0,0.5121473450080011,3.5357233999999997,86.60414,12741778.0,0.4085791,galface_133311.png,RefL0025N0376galface_133311.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_133311.png,0.30079480006617293,0.5895000387542906,1.6424124129116826,1.9999999999999998,0.14473419823737071,9.999999999303624,4.0,4.0,0.003105249359469529,188.98103872581396,102.19021028333057,76.33567901916396,0.0,1.7425070947993118,9,53.6582145690918,16.140111923217773,3639.769329929558,2145.6441610501524,0.5054721402593292,0.06304731220006943
31,31,2.220446e-16,0.02393907,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_172979.png,22875124000.0,0.7496573896708565,4.739823,84.973885,21155784.0,0.7410171,galface_172979.png,RefL0025N0376galface_172979.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_172979.png,0.21880018218250483,0.42001839678237973,0.9702184507967618,0.9458123690242156,4.0,2.201922462538596,4.0,4.0,0.0002499991683956118,1.2708495764196195,0.0,0.10008355363411697,0.0,0.004081036147668497,38,62.749629974365234,13.729630470275879,5858.175518798341,2460.541489475465,0.3727535697996486,0.05363136902451515
32,32,2.220446e-16,0.022434456000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_152519.png,25424822000.0,0.5939850414093486,5.073614599999999,92.79968000000001,31792168.0,1.5444919,galface_152519.png,RefL0025N0376galface_152519.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_152519.png,0.13909970253914805,0.2391264870650666,1.046096719215153,1.2358709188865369,4.0,1.5724059910428971,4.0,4.0,0.0003607260690131508,1.2058639955555372,0.0,0.002470584786589508,0.0,0.0018437553510151261,40,61.00215148925781,8.485381126403809,6142.11781213475,1468.7430555555554,0.2036534333028944,0.03314602002501488
33,33,2.220446e-16,0.016169963,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_316909.png,28941367000.0,-0.0012055489056799207,5.7924914,100.76189000000001,63911780.0,1.0240356,galface_316909.png,RefL0025N0376galface_316909.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_316909.png,0.1799834551199405,0.4542924656164747,1.3782429577166975,1.4508834091257035,4.0,2.3605524580064343,4.0,4.0,0.0005485533798539404,17.977596822468378,0.0,0.11499209029802425,0.0,0.01805535438867133,56,80.99344635009766,14.57748031616211,4811.678803805117,2185.9094275351563,0.3832109376639988,0.05694328248500824
34,34,2.220446e-16,0.019107327,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_267054.png,28981529000.0,0.663987793740528,5.690528,96.00239599999999,47438520.0,1.3652868,galface_267054.png,RefL0025N0376galface_267054.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_267054.png,0.12734911336932403,0.2652189827751869,0.9414771016865832,0.9048866495169237,0.12439000471465735,1.0688083212553283,4.0,4.0,0.0001786773046500388,0.5589058082422073,14.847501987241632,0.0017804036083497081,0.0,14.852228004239707,103,79.01433563232422,10.062405586242676,7445.523744947131,1974.6942338633783,0.22762526213105738,0.03930627182126045
