,Unnamed: 0,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,Gasmass,DMmass,M200,R200,SF_MassFromSNII,NSF_MassFromSNII,Stars_MassFromSNII,SF_MassFromSNIa,NSF_MassFromSNIa,Stars_MassFromSNIa,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,KappaCoRot,DMEllipticity,StellarEllipticity,name1,filename,image,btdradius,btdintensity,n_total,n2d,n2d_error,n_disca,n_bulgea,n_disc,n_bulge,n_bulge_exp,n_total_error,n_total_error1,n_disca_error,n_bulgea_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,asymmerror
72,72,2.220446e-16,0.017897857,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1278807.png,4.645475,72.80214000000001,12791319000.0,12814308.0,6791919000.0,447901430000.0,2399213000000.0,282.16815,464226460.0,243945630.0,2218646000.0,5956284.5,2861204.8,22142380.0,1.2695223,22840440000.0,9.408631e-09,150.94002,27.390622999999998,0.33590957453726344,0.4098492619009491,0.3995008564485053,0.5799963046317702,galface_1278807.png,RefL0050N0752galface_1278807.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1278807.png,0.23450354014754632,0.623376171906765,1.226120489343861,1.554483139049579,501.15098384084365,0.7946617800580035,0.9147522244596749,0.7516859202274133,0.9073183597751288,0.9073183597751288,17.09784671126287,[0.00980879],3.1961710197304853,47.885193838248085,2.796978539760574,47.586808749397335,56.72106344823874,116,87.23116302490234,20.456016540527344,4472.2966173041195,2787.9231449266163,0.4415857153721473,0.07990631461143494,1.4501730568125901,116.35714285714286,59.67032967032967,0.25914452852946873,0.018596704074070766
73,73,2.220446e-16,0.021137215,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581516.png,3.6515763,73.10727,12863982000.0,9053524.0,4797521400.0,482541860000.0,454636540000.0,162.0666,277325730.0,275192800.0,2625796900.0,4150046.5,3839296.8,27006592.0,0.5824544,23217545000.0,2.3682752999999998e-05,149.32062,14.910357000000001,0.24881676460540825,0.367565585333329,0.3663509726191779,0.4160624800617041,galface_1581516.png,RefL0050N0752galface_1581516.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1581516.png,0.17151701846947784,0.42923926561541653,1.0723909199588724,1.9754909427182126,464.27150465512364,0.8526416108571281,0.78991322827136,0.8114722460914092,0.7900958857114595,0.7900958857114595,18.989509049002034,[0.01098975],9.18822334350016,65.88879013644917,9.168406825180181,65.75481938909104,78.45289444295575,66,73.04143524169922,12.527849197387695,4569.523204433151,1961.4187844834903,0.3546974021056957,0.048936910927295685,1.4680298879238716,115.36263736263737,58.675824175824175,0.22472516637477147,0.01010574628886415
74,74,2.220446e-16,0.01834196,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1464735.png,6.938534,76.309845,12878011000.0,10877164.0,5735956500.0,718296250000.0,718447900000.0,188.7732,446779140.0,560640640.0,2443409700.0,6056276.0,7512443.5,24418606.0,0.86022353,24642600000.0,2.6361056000000004e-07,155.3169,39.546246000000004,0.6431476700322271,0.5153052741843239,0.41714457361572777,0.6398377209009867,galface_1464735.png,RefL0050N0752galface_1464735.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1464735.png,0.3076929617796499,0.5596011125259085,1.2051642660562092,2.0964496997886792,471.19592402831165,0.8657718290626472,0.9403718954084193,0.8063220898097988,1.0298881379250087,1.0298881379250087,8.35003186270647,[0.01868871],2.261282961729097,35.32799233511492,2.3751060709921115,37.062317647563944,41.55767466984505,81,75.14425659179688,23.12135887145996,5594.86598452044,3130.8932293710004,0.4383032390241385,0.09031780809164047,1.4878473177723737,124.32065217391305,62.65760869565217,0.2084544595945258,0.005127524210093673
75,75,2.220446e-16,0.018264133000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1248933.png,6.068337400000001,78.27017,12883980000.0,14608139.0,4845071400.0,259769060000.0,7972095000000.0,421.05655,415323400.0,212486960.0,2319005000.0,4981908.0,2057426.0,23781850.0,1.4133307,23540520000.0,0.00021909853,153.51772,14.191011999999999,0.5204246720200616,0.40460862924179,0.27144037436262497,0.4396955607760044,galface_1248933.png,RefL0050N0752galface_1248933.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1248933.png,0.3615933437254314,0.6192597177709572,1.4881796073601763,1.7913073748898343,508.6906719148347,1.2653784110424946,2.499967093211427,1.1837233256330262,1.4377312078151576,1.4377312078151576,3.9206067115918617,[0.01000427],1.187616778096283,40.24496670978308,0.6575049484560568,30.367896837132683,27.6130987725352,51,72.5000991821289,26.215553283691406,5535.123512284955,3427.6790240449704,0.5061460932008427,0.10240450501441956,1.6323855893823032,122.32417582417582,57.681318681318686,0.29728556485149893,0.04711256219425554
76,76,2.220446e-16,0.022304794,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1111933.png,3.014241,73.864174,12911596000.0,11224115.0,1234861600.0,231663120000.0,44326650000000.0,745.9659,271102980.0,13572918.0,2726259700.0,5047865.5,313944.06,28293934.0,0.62816834,23168831000.0,9.0902205e-07,146.32603,7.178576,0.3483696032669077,0.4416995343934916,0.3089297860807294,0.5623718488702331,galface_1111933.png,RefL0050N0752galface_1111933.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1111933.png,0.4859062197924822,0.770453657177068,2.0173688801995433,1.10388858634801,247.0755198321852,1.9999999999999998,0.1534051502657817,9.999999999998742,0.0016367500885192468,0.0016367500885192468,9.62913320799321,[0.02762928],9.68339682577345,5.443676208246149,3.2742423954228363,4.426162144381829,7.51831453327424,9,53.1651611328125,25.833282470703125,4347.388030407332,3349.4610071951397,0.6788204139083024,0.10091125965118408,2.343845901774483,102.44021739130434,34.80978260869565,0.21382236548335135,0.00531890176165346
77,77,2.220446e-16,0.014578713,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1263374.png,2.8723981,83.53542,12984214000.0,43879036.0,1365497500.0,935571950000.0,2527185900000.0,287.10483,75892984.0,161392770.0,2244981200.0,1553624.8,1901096.5,16311990.0,0.30944368,26318195000.0,0.0011345753,171.72623000000002,41.584454,0.19987960034587648,0.2299606333391541,0.1704108418834034,0.3556260764045609,galface_1263374.png,RefL0050N0752galface_1263374.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1263374.png,0.3673153486891807,0.7142751286715733,2.2428127078436657,2.130262049860136,379.52211350288997,1.8482882649740782,0.5338111181961336,1.6188650066637411,0.7703282951071673,0.7703282951071673,10.661235601886098,[0.0155815],6.239432434582288,18.245664958641147,9.167693896290219,24.60426375683082,11.465528460536138,0,42.52649688720703,15.620635032653809,3343.456852665293,2388.1480736453555,0.5629308300264326,0.06101810559630394,1.7261682907801728,123.31868131868131,55.69230769230769,0.1652302577155901,0.009403275901002197
78,78,2.220446e-16,0.024370977999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1460046.png,2.7223406000000003,74.54021999999999,13030259000.0,14617319.0,678597250.0,728989960000.0,730012600000.0,189.79233,112260936.0,213870860.0,3034467000.0,2181503.8,2489202.2,31144848.0,0.2636573,23688000000.0,3.250372e-06,150.39629,13.591579999999999,0.4890011132709644,0.43332620039390796,0.2443398043269829,0.4851618969188178,galface_1460046.png,RefL0050N0752galface_1460046.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1460046.png,0.35567939667762133,0.6996037931167307,2.8578978561439183,1.2206795800168735,294.8046829046789,1.9999999999999998,0.6247965047429714,9.999999999997044,0.0024925669952147733,0.0024925669952147733,27.30931391264896,[0.02440672],33.437504013399774,9.012817228566556,11.67816041133646,4.557064581877778,38.10799092391957,0,46.04832077026367,16.37843894958496,3676.3501271970063,2571.988493812201,0.6233965071295113,0.06397827714681625,2.5450519956657205,112.37912087912088,34.80769230769231,0.2739623969924845,0.004567548987749719
79,79,2.220446e-16,0.019555725,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1482517.png,10.861919,71.38284,13066392000.0,9044244.0,5396956000.0,707505750000.0,687574500000.0,186.0286,405472740.0,477517120.0,2605207000.0,5839284.5,6275696.0,26935352.0,0.6929818,24796994000.0,1.9881878e-09,154.76965,33.506054,0.3147551659035951,0.389691467591824,0.4753416865616277,0.7019485701871558,galface_1482517.png,RefL0050N0752galface_1482517.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1482517.png,0.2634005751447419,0.45105715945356983,0.9624446214734104,1.2267870810349109,508.708059731207,0.7181854904525639,0.7650536102278398,0.683029292708672,0.7132978109693111,0.7132978109693111,14.501460958846392,[0.00550485],3.424253259059725,60.03546895122297,2.8741760248925763,57.321638620696596,72.94480016674059,89,86.2130126953125,22.70855712890625,6356.009295457615,2866.9234982695975,0.34864172077270095,0.08870530128479004,1.4186256872775538,122.32417582417582,63.64835164835165,0.1749574385729721,0.007660302578538095
80,80,2.220446e-16,0.018745599999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1133486.png,3.8943496,76.38765,13081039000.0,18246432.0,1792668700.0,668046850000.0,19410438000000.0,566.44763,278279870.0,104329410.0,2440227300.0,4326018.5,1429905.0,25228574.0,0.72326535,24160608000.0,3.684863e-05,148.44953999999998,40.731018,0.2725685530014298,0.3313230589698024,0.3755475725553095,0.5336603727283984,galface_1133486.png,RefL0050N0752galface_1133486.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1133486.png,0.5254395316967919,0.7913126331335876,1.980525160895367,1.5669939032913787,371.25948624147316,1.9999999999999991,0.17015243348734357,2.065988215035373,0.010091711683656234,0.010091711683656234,1.6245857085000197,[0.01927315],1.55653309094088,3.1062194002835577,1.335235855470843,3.048027831296295,3.1536583412013153,14,50.804935455322266,26.694921493530273,4268.821463088107,3377.9723523334233,0.643444709606241,0.10427703708410263,1.9449258300955559,119.35135135135135,48.73513513513514,0.19042863139433144,0.014778536661820739
81,81,2.220446e-16,0.02135776,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1299998.png,5.6215715,79.11312,13081547000.0,7334580.5,5614039600.0,1241208300000.0,1594079400000.0,246.22885,369416670.0,952009700.0,2662230800.0,4938352.5,10123284.0,29797498.0,1.0196100000000001,23964383000.0,3.1176342e-07,151.21794,163.83887,0.7097544712863774,0.5905505107719922,0.22838140028054646,0.647220864463,galface_1299998.png,RefL0050N0752galface_1299998.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1299998.png,0.3057496785569299,0.650950672823557,1.4064572028993276,1.248808179206096,574.053089197729,1.347484680813793,1.004859165820359,1.466640291176148,0.0007791356776569724,0.0007791356776569724,1.180435381069914,[0.01010403],1.4029046855527165,21.318098483081403,1.12147900890867,8.686390864098515,5.153178873489964,62,84.28829193115234,25.7711181640625,5197.303447984009,3383.188176333383,0.5085572886971049,0.10066843032836914,1.7422732279605961,115.3695652173913,51.71739130434783,0.4082435855222592,0.016995900269289
82,82,2.220446e-16,0.020850122,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1454804.png,5.283226,76.538155,13230972000.0,10847776.0,5201892400.0,688328900000.0,680553200000.0,185.40097,365166460.0,391721760.0,2679117000.0,5917095.5,4796575.0,27257108.0,0.7628569000000001,24165580000.0,6.8170334e-07,154.47423999999998,14.009978,0.4760261155632114,0.4305824926247821,0.1935016693785032,0.4226728318911346,galface_1454804.png,RefL0050N0752galface_1454804.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1454804.png,0.347568540839334,0.6392977869394091,1.565308736210525,1.2615616225370612,368.66363929203015,1.662331109521319,0.010000000000000002,1.8664192107923716,0.0036010463460204867,0.0036010463460204867,2.6550665124772124,[0.01253241],1.9585569798850813,10.588317740035187,1.3052503047592394,10.484032120332337,3.356005605172503,42,72.77055358886719,25.292755126953125,5629.881480200065,3599.170771023066,0.5542505709691052,0.09879982471466064,1.8591860305391625,112.38251366120218,47.73770491803279,0.2179438644125351,0.010460546259262023
83,83,2.220446e-16,0.019069081,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1527451.png,6.3491154000000005,81.79849,13241200000.0,12656115.0,2420063000.0,564096500000.0,542307980000.0,171.88326999999998,301796670.0,238761710.0,2561158100.0,3875577.5,3225378.0,25666052.0,0.66328466,25051847000.0,7.965859e-06,154.45433,13.230576999999998,0.2508836893752958,0.3305348188259035,0.464679154874815,0.6542523181476456,galface_1527451.png,RefL0050N0752galface_1527451.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1527451.png,0.23059885340595684,0.5282351090909345,1.772053402522952,2.0566924557755555,297.8517304542358,1.7053433466391505,0.683787553711859,1.5762648007238984,0.9458286127908356,0.9458286127908356,4.9054214157611415,[0.01887485],3.6785593881026686,27.26291911904017,2.8610991344248005,35.02283130448852,20.804172350592445,16,59.9914665222168,13.833963394165039,3849.660814060042,2033.5260000781022,0.3983128523736084,0.054038919508457184,1.7477121097257702,122.32417582417582,54.6978021978022,0.1884125816465053,0.011675470747951045
84,84,2.220446e-16,0.0187741,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1414223.png,8.958881,75.39615,13258429000.0,11040893.0,6722011000.0,836750340000.0,878782100000.0,201.88554,590247100.0,710180400.0,2601941800.0,8164239.0,8251442.5,25269366.0,1.0380672,25578270000.0,0.0011238556,160.93703,50.150394,0.5707316675680199,0.5759844168858866,0.2379001806689707,0.6475418227678151,galface_1414223.png,RefL0050N0752galface_1414223.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1414223.png,0.2501471137863635,0.5156994137767391,1.062860615109883,1.3529339210311437,713.9933529933649,0.6367019493859105,0.8459492033898426,0.5989620241574527,0.9387194019227579,0.9387194019227579,17.299044126880524,[0.00938195],3.54353379816254,45.95648778862431,3.600908468316805,49.23191340505168,64.68381161316735,134,81.40802001953125,20.363981246948242,5900.0629636636495,3042.6590116071943,0.35374723569576416,0.07954680174589157,1.324773151093508,126.30601092896175,68.62295081967213,0.3347908110583393,0.010757866807848817
85,85,2.220446e-16,0.023218062,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1485132.png,3.0449273999999997,72.47295,13394643000.0,13018540.0,5670757400.0,678662960000.0,636970530000.0,181.35396,341942500.0,334611100.0,2989340700.0,5921723.0,3450172.0,30332796.0,0.89841026,24352424000.0,1.4276257e-05,151.30121,21.310976,0.29659628350814105,0.3160405383450433,0.3094114090403155,0.41634064109964253,galface_1485132.png,RefL0050N0752galface_1485132.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1485132.png,0.30390929306322134,0.7535458568889865,1.7005316934641979,1.6577793115971737,427.7265604503454,1.4487033864622652,0.9905508879971643,1.382133956874345,0.972950012129388,0.972950012129388,3.3165937771170353,[0.01108676],1.3143590011525728,24.854618771634893,1.113332812818492,24.633398900481783,20.1160133648494,47,75.69025421142578,23.002971649169922,4374.411171160024,3296.319414356535,0.5981156028815628,0.08985535800457001,1.8856008236723207,111.3879781420765,46.743169398907106,0.32105396777157336,0.0065931566570143745
86,86,2.220446e-16,0.025791303999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_509908.png,2.2913287,74.774315,13441167000.0,10945920.0,1804100600.0,79179440000.0,2673829200000.0,292.55402000000004,185716800.0,51430470.0,3219640600.0,3169731.0,696769.9,33872876.0,0.45091440000000005,24035640000.0,2.5211335e-05,151.81093,3.8169906000000005,0.23780998962290345,0.30154630783273445,0.19946194623346414,0.36890130177775937,galface_509908.png,RefL0050N0752galface_509908.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_509908.png,0.2431717113051732,0.6249703671974738,2.0948647620136134,1.4655820975707698,248.49496983290882,1.9547457745058698,0.6480793389795453,2.1196027399921142,0.7468910395784075,0.7468910395784075,1.3134567287140357,[0.02615733],1.9911437484094612,22.886420848838142,1.3110774266907383,24.571484213058035,12.580420296818234,23,58.19374084472656,14.151071548461914,3091.442125910065,1932.0597205997524,0.5605596821067548,0.05527762323617935,2.0266098114731856,88.51098901098901,34.80769230769231,0.2653523221222316,0.005916201822416187
87,87,2.220446e-16,0.018997233,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1494786.png,4.6953144,80.81555,13552605000.0,11366343.0,760368100.0,729775200000.0,689694240000.0,186.22517,49502670.0,171372580.0,2763658500.0,964276.3,2883637.2,30715414.0,0.31872427,27404184000.0,0.00025564348,158.12596000000002,18.179832,0.12512100782417745,0.2384096415910256,0.526845244731645,0.5939114946525785,galface_1494786.png,RefL0050N0752galface_1494786.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1494786.png,0.17984891980293558,0.5789739580742955,1.638847344605148,1.7181273742465117,541.1914613868968,1.466841679597966,0.7677703033453276,1.3627490137424982,0.7930147349500177,0.7930147349500177,10.040573084255518,[0.02336783],6.691116516362996,34.716012065421154,6.149483314728378,35.73938961059228,25.37732062359999,0,77.54041290283203,13.94555950164795,3452.6137734324916,1998.9734621060386,0.4370207657405128,0.0544748418033123,1.5937938131220641,124.31693989071039,59.67213114754098,0.4310464663241597,0.10792704068922902
88,88,2.220446e-16,0.01787777,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1504238.png,4.1143136,83.54581999999999,13566105000.0,20249448.0,1789012400.0,706138700000.0,686157100000.0,185.91011,131568870.0,222926400.0,2400311300.0,2316818.0,4773283.0,24792994.0,0.19240251,24658473000.0,3.1747629999999996e-05,170.68343000000002,17.94126,0.35660508930740903,0.4814851075838178,0.3655469706112608,0.5233642285500699,galface_1504238.png,RefL0050N0752galface_1504238.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1504238.png,0.15219827942838685,0.4250131819183529,1.320870237279551,1.603164548487138,428.1778836547022,1.0606074893964863,0.7811001063007355,1.019646820056576,0.9162712640584071,0.9162712640584071,16.018105369731337,[0.01298393],6.468832428150121,63.687450155354234,6.075148317333763,70.74713698331438,69.8065540813706,27,78.10259246826172,11.887080192565918,4327.291725436631,1839.1560253167822,0.3562263978240585,0.04643390700221062,1.6292678969450667,107.4065934065934,50.71978021978022,0.17738427435813955,0.004599443842345072
89,89,2.220446e-16,0.01785436,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1410040.png,4.1537504,76.19718,13569339000.0,10892574.0,3547551700.0,889365400000.0,856296000000.0,200.14651,421041600.0,931461760.0,2387443500.0,5176178.5,10006117.0,21819798.0,1.3573276,24488985000.0,0.00012984565,148.29816,6.430382700000001,0.4517542550231707,0.3392647922482471,0.249971214644358,0.2875871787483356,galface_1410040.png,RefL0050N0752galface_1410040.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1410040.png,0.5267647191601901,0.8200093612517836,2.112363685293997,1.3171085749401585,400.7517697934042,1.9999999999999998,0.17713268367969953,2.45361479303436,0.03473805811378842,0.03473805811378842,1.9318512733025603,[0.02075791],2.2700938635289734,3.554948049234536,1.098974892372183,3.572129579181487,3.3308617276737404,5,48.50267791748047,25.54949951171875,4361.441398703332,3576.422775487805,0.6723657908502779,0.09980273246765137,2.07486673985409,116.36756756756758,44.75675675675676,0.19699582846829333,0.0005029909269386923
90,90,2.220446e-16,0.02250463,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1589879.png,2.9993005,75.19601,13621979000.0,15737659.0,1434254800.0,480088980000.0,481328300000.0,165.18204,81060760.0,119334500.0,2953976600.0,1853206.2,2018844.1,31442020.0,0.22829692,24890774000.0,8.571501599999999e-08,157.49376,23.110670000000002,-0.0679895134789903,0.2172818941823614,0.3671395556673346,0.4658822055571466,galface_1589879.png,RefL0050N0752galface_1589879.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1589879.png,0.2828545278318106,0.586637342799482,2.4456515966154995,1.350571566589301,284.1804029735659,1.9999999999999998,0.597778821035422,5.599360657142014,0.0012974280653575282,0.0012974280653575282,11.686473552097002,[0.01710032],14.46847367544393,3.5418817147429213,4.3336803471261485,4.5797205133866585,19.01960304737933,16,51.400489807128906,14.538861274719238,3960.298843552269,2323.2591902733643,0.5166096681065977,0.056792426854372025,2.329201221549867,113.37362637362638,38.785714285714285,0.21375291681672312,0.010695944341853312
91,91,2.220446e-16,0.017798716000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1339145.png,5.890594,84.5561,13679415000.0,7234903.0,4988284000.0,747420200000.0,656782300000.0,183.21368,451108800.0,498216960.0,2489459500.0,5527758.5,6000508.0,23367272.0,1.9721006,25501989000.0,2.8056449e-05,153.25787,10.070436,0.5243444296320672,0.3955904742019002,0.5338816102793298,0.696400082963029,galface_1339145.png,RefL0050N0752galface_1339145.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1339145.png,0.6141227948850134,0.8153572036352175,1.8456564424707211,2.143420973324745,790.4179438454627,1.6019274332525553,0.4162091338898111,1.3910858700003736,0.6989544569359927,0.6989544569359927,0.5254229671280302,[0.01521199],0.7523319277807109,1.4783551688326142,1.0264006281564715,2.1432024979554054,1.5014945227888103,15,53.09267044067383,32.60541915893555,5295.508494956387,4317.730998274179,0.662844490918875,0.12736491858959198,1.857049805664942,126.30978260869566,53.70652173913043,0.7730461763835805,0.027341649091755633
92,92,2.220446e-16,0.019442042,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1463917.png,8.284271,80.01788,13689020000.0,10976570.0,3239422500.0,737230650000.0,657605700000.0,183.2934,450100060.0,269142750.0,2570289700.0,6502847.0,4093953.8,27558088.0,0.78348416,24963822000.0,9.422643e-09,154.45195,20.728835999999998,0.6104568032620943,0.5874408662683063,0.3710413187815733,0.6955582095262343,galface_1463917.png,RefL0050N0752galface_1463917.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1463917.png,0.26943066980838815,0.4842118033770419,1.23528735434431,0.9961391369533388,435.5384022226697,1.0484333116140332,1.9958868570393613,1.1531061569882535,0.9742375884745708,0.9742375884745708,3.7642941744838807,[0.00814528],3.462054583660768,62.83998847570687,2.8061491334365054,42.3915793376576,38.58344789926623,65,80.82079315185547,21.77560043334961,6864.3456070405855,3323.7971653883974,0.4046819574435397,0.08506093919277191,1.7009105981306472,115.36263736263737,52.70879120879121,0.17175555507546977,0.0018140204473239415
93,93,2.220446e-16,0.020541672,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1132749.png,4.8723792999999995,76.47620400000001,13743923000.0,7279279.0,3448984600.0,607637000000.0,19410438000000.0,566.44763,329494900.0,263404160.0,2665370000.0,4752847.5,3242490.0,27268448.0,1.0648056000000001,24444365000.0,1.035207e-08,148.06519,50194.207,0.739756509426744,0.5817135609403193,0.30170259090341645,0.6450287416110329,galface_1132749.png,RefL0050N0752galface_1132749.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_1132749.png,0.47531865910284166,0.7446170845778417,1.6807503299971105,1.2669854210336158,323.57942253170853,1.9999999999999998,0.010000000843458543,2.6215104187010634,0.010511847155493002,0.010511847155493002,3.1002969308748916,[0.01342807],2.055596544226019,5.660884300307847,0.6007107900966229,6.463076100060422,2.3980679218377863,14,61.045982360839844,29.016294479370117,5265.153831147142,3920.523495602639,0.6407796686349864,0.11334490031003952,1.9605523250565684,110.39344262295081,44.75409836065574,0.19771221816164955,0.0009519111609237655
94,94,2.220446e-16,0.01687637,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_2266198.png,7.732429,98.45161,13781475000.0,16312058.0,6232705500.0,1604917900000.0,1243683000000.0,226.67386000000002,566450600.0,2271311400.0,2588054300.0,5884091.0,25588240.0,24158478.0,1.7732636999999998,28028125000.0,0.00025092385,151.04977,10.0510235,0.6160659217028179,0.3852220205150905,0.2963810608170364,0.4248966198501727,galface_2266198.png,RefL0050N0752galface_2266198.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0050N0752/RefL0050N0752galface_2266198.png,0.4636859910594694,0.717428432762384,1.6632755939545552,1.723458895284738,371.42883930820994,1.6795405408578934,0.48676985292436475,1.4813161011533753,1.2318984035670415,1.2318984035670415,0.465029882578815,[0.01747363],0.49610862865821875,9.865384880687099,1.1322362053220132,17.039615599724417,13.352760597926933,36,61.18940353393555,28.372669219970703,5148.843926535039,3693.927028752152,0.5716684510341343,0.11083073914051056,1.7477121097257702,122.33870967741936,54.704301075268816,0.2083725656685572,0.026768227577659537
